PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
203903,Jordan Clarkson,Jordan,1610612747,LAL,25.0,82,26,56,0.317,29.2,5.8,13.1,0.445,1.4,4.3,0.329,1.6,2.0,0.798,0.6,2.4,3.0,2.6,2.0,1.1,0.1,0.7,1.8,1.8,14.7,-5.1,23.7,0,0,24.1,1,253,4,417,95,61,55,228,92,73,250,140,150,175,246,240,243,107,62,66,385,62,203,164,65,472,118,222,24,103,1
203114,Khris Middleton,Khris,1610612749,MIL,25.0,29,19,10,0.655,30.7,5.2,11.5,0.45,1.6,3.6,0.433,2.8,3.2,0.88,0.4,3.9,4.2,3.4,2.2,1.4,0.2,0.4,2.7,2.6,14.7,3.1,27.6,0,0,27.2,387,317,409,69,77,80,75,215,76,107,23,59,68,43,332,97,146,72,45,29,265,191,36,78,66,46,79,222,24,73,1
202696,Nikola Vučević,Nikola,1610612753,ORL,26.0,75,27,48,0.36,28.8,6.4,13.7,0.468,0.3,1.0,0.307,1.4,2.1,0.669,2.3,8.0,10.4,2.8,1.6,1.0,1.0,0.5,2.4,2.0,14.6,-1.9,35.7,38,0,32.1,111,243,30,381,103,46,49,158,322,320,295,164,141,359,23,12,12,91,107,81,39,160,87,129,67,351,34,15,24,47,1
203501,Tim Hardaway Jr.,Tim,1610612737,ATL,25.0,79,42,37,0.532,27.3,5.3,11.5,0.455,1.9,5.3,0.357,2.1,2.7,0.766,0.4,2.4,2.8,2.3,1.3,0.7,0.2,0.6,1.3,2.2,14.5,2.0,22.6,0,0,23.3,54,82,121,168,121,76,74,194,45,35,162,93,101,236,302,242,258,126,139,178,302,87,336,108,70,78,125,222,24,110,1
1626167,Myles Turner,Myles,1610612754,IND,21.0,81,42,39,0.519,31.4,5.5,10.7,0.511,0.5,1.4,0.348,3.0,3.7,0.809,1.7,5.6,7.3,1.3,1.3,0.9,2.1,0.6,3.2,3.2,14.5,1.8,33.0,15,0,29.6,18,82,101,189,67,69,91,90,265,282,195,53,56,154,63,34,37,230,154,104,5,109,7,54,69,89,52,36,24,56,1
202704,Reggie Jackson,Reggie,1610612765,DET,27.0,52,23,29,0.442,27.4,5.5,13.0,0.419,1.3,3.5,0.359,2.3,2.6,0.868,0.4,1.8,2.2,5.2,2.2,0.7,0.1,0.6,2.5,2.8,14.5,-4.3,25.0,4,0,24.7,299,287,222,291,117,71,56,310,114,110,159,79,108,56,319,323,328,28,50,187,388,96,70,70,71,460,105,108,24,95,1
202391,Jeremy Lin,Jeremy,1610612751,BKN,28.0,36,13,23,0.361,24.5,4.9,11.1,0.438,1.6,4.3,0.372,3.2,3.9,0.816,0.3,3.4,3.8,5.1,2.4,1.2,0.4,0.7,2.2,3.8,14.5,-2.3,29.0,3,0,28.1,359,378,290,380,169,94,84,259,71,74,122,46,51,139,372,124,178,32,32,49,176,59,125,35,68,380,66,124,24,66,1
203933,T.J. Warren,T.J.,1610612756,PHX,23.0,66,20,46,0.303,31.0,6.1,12.3,0.495,0.4,1.5,0.265,1.8,2.3,0.773,1.9,3.2,5.1,1.1,0.9,1.2,0.6,0.6,2.7,1.8,14.4,-4.3,26.6,5,0,24.6,212,307,42,426,72,53,66,111,292,273,343,121,128,219,50,140,102,259,264,52,92,78,47,162,72,456,90,97,24,96,1
202683,Enes Freedom,Enes,1610612760,OKC,25.0,72,43,29,0.597,21.3,5.6,10.2,0.545,0.1,0.5,0.132,3.1,4.0,0.786,2.7,4.0,6.7,0.9,1.7,0.4,0.5,1.3,2.1,3.3,14.3,0.8,25.0,18,0,24.0,158,76,222,125,211,63,100,47,374,368,394,49,49,191,17,92,47,316,88,310,105,8,137,51,73,139,106,27,24,104,1
1717,Dirk Nowitzki,Dirk,1610612742,DAL,39.0,54,23,31,0.426,26.4,5.5,12.6,0.437,1.5,3.9,0.378,1.8,2.1,0.875,0.4,6.1,6.5,1.5,0.9,0.6,0.7,0.2,2.1,2.2,14.2,-0.2,27.2,8,0,26.3,287,287,193,304,132,69,62,262,89,92,106,119,147,48,307,26,52,206,230,241,76,353,139,100,74,221,84,71,24,82,1
2216,Zach Randolph,Zach,1610612763,MEM,35.0,73,38,35,0.521,24.5,5.9,13.2,0.449,0.3,1.3,0.223,1.9,2.6,0.731,2.5,5.7,8.2,1.7,1.4,0.5,0.1,0.9,1.9,2.7,14.1,1.0,27.0,20,0,25.5,145,120,147,186,170,59,54,220,325,299,370,110,106,292,18,31,22,186,136,257,346,29,193,72,75,121,85,22,24,86,1
202348,Jordan Crawford,Jordan,1610612740,NOP,28.0,19,9,10,0.474,23.3,5.5,11.5,0.482,1.9,5.0,0.389,1.1,1.4,0.769,0.2,1.6,1.8,3.0,1.3,0.6,0.1,0.1,1.6,1.2,14.1,0.8,21.4,0,0,22.2,414,401,409,255,185,67,76,125,40,48,80,233,240,228,413,348,375,82,148,232,378,447,268,263,76,135,147,222,24,122,1
201143,Al Horford,Al,1610612738,BOS,31.0,68,46,22,0.676,32.3,5.6,11.8,0.473,1.3,3.6,0.355,1.6,2.0,0.8,1.4,5.4,6.8,5.0,1.7,0.8,1.3,0.4,2.0,1.8,14.0,3.2,34.0,8,0,31.1,192,62,298,50,59,64,70,149,116,108,173,145,157,167,96,38,45,34,91,146,22,218,155,151,78,43,46,71,24,52,1
202694,Marcus Morris Sr.,Marcus,1610612765,DET,27.0,79,36,43,0.456,32.5,5.3,12.7,0.418,1.5,4.5,0.331,1.8,2.3,0.784,1.0,3.7,4.6,2.0,1.1,0.7,0.3,0.3,2.1,2.3,14.0,-1.3,24.4,5,0,24.1,54,140,69,273,54,73,59,312,85,64,245,116,127,195,157,111,125,152,193,191,221,287,138,98,79,312,114,97,24,102,1
202693,Markieff Morris,Markieff,1610612764,WAS,27.0,76,45,31,0.592,31.2,5.3,11.7,0.457,0.9,2.6,0.362,2.4,2.8,0.837,1.4,5.1,6.5,1.7,1.7,1.1,0.6,0.6,3.3,2.4,14.0,2.4,27.5,9,0,26.3,97,69,193,130,70,72,72,189,161,167,151,75,87,111,94,48,56,188,90,63,103,94,5,85,80,66,80,66,24,81,1
203497,Rudy Gobert,Rudy,1610612762,UTA,25.0,81,51,30,0.63,33.9,5.1,7.7,0.661,0.0,0.0,0.0,3.8,5.9,0.653,3.9,8.9,12.8,1.2,1.8,0.6,2.6,0.7,3.0,5.2,14.0,5.4,39.1,58,0,34.5,18,21,210,93,33,82,166,8,401,450,401,36,21,374,3,7,4,249,78,220,2,66,16,15,77,17,22,4,24,34,1
203109,Jae Crowder,Jae,1610612738,BOS,26.0,72,48,24,0.667,32.4,4.6,10.0,0.463,2.2,5.5,0.398,2.4,3.0,0.811,0.7,5.1,5.8,2.2,1.1,1.0,0.3,0.2,2.2,2.2,13.9,4.9,26.9,7,0,26.6,158,47,281,56,55,107,105,175,26,29,65,69,78,148,227,46,80,139,191,80,219,378,114,103,81,24,87,80,24,79,1
203484,Kentavious Caldwell-Pope,Kentavious,1610612765,DET,24.0,76,33,43,0.434,33.3,4.9,12.2,0.399,2.0,5.8,0.35,2.0,2.4,0.832,0.7,2.5,3.3,2.5,1.1,1.2,0.2,0.4,1.6,1.8,13.8,-1.9,24.4,1,0,24.3,97,177,69,296,42,93,68,369,33,25,189,98,121,117,207,218,216,110,184,47,329,212,278,154,82,357,115,168,24,100,1
204020,Tyler Johnson,Tyler,1610612748,MIA,25.0,73,35,38,0.479,29.8,4.9,11.3,0.433,1.3,3.4,0.372,2.7,3.5,0.768,0.7,3.3,4.0,3.2,1.2,1.2,0.6,0.7,2.4,2.9,13.7,0.5,27.4,0,0,25.7,145,151,109,249,88,91,80,270,113,121,120,63,61,234,221,135,157,77,165,53,90,58,84,64,84,158,81,222,24,84,1
203115,Will Barton,Will,1610612743,DEN,26.0,60,31,29,0.517,28.4,4.9,11.1,0.443,1.5,3.9,0.37,2.4,3.2,0.753,1.0,3.4,4.3,3.4,1.6,0.8,0.5,0.8,1.8,2.3,13.7,-1.3,26.2,2,0,25.4,261,196,222,191,108,87,85,239,90,90,129,73,69,257,159,131,141,71,100,139,136,54,200,94,85,311,94,143,24,87,1
202711,Bojan Bogdanovic,Bojan,1610612764,WAS,28.0,81,23,58,0.284,25.7,4.6,10.4,0.445,1.8,4.8,0.367,2.7,3.0,0.893,0.5,3.0,3.4,1.4,1.6,0.4,0.1,0.9,1.8,2.1,13.7,-3.3,19.8,0,0,21.3,18,287,2,439,150,106,99,231,59,51,138,62,79,32,296,166,200,224,99,327,398,38,211,118,83,434,162,222,24,131,2
203083,Andre Drummond,Andre,1610612765,DET,23.0,81,36,45,0.444,29.7,6.0,11.2,0.53,0.0,0.1,0.286,1.7,4.4,0.386,4.3,9.5,13.8,1.1,1.9,1.5,1.1,0.7,2.9,3.6,13.6,-3.4,37.8,49,0,33.8,18,140,49,286,89,57,81,63,391,413,318,134,43,463,1,3,2,263,71,17,32,60,22,42,86,438,29,8,24,41,1
201583,Ryan Anderson,Ryan,1610612745,HOU,29.0,72,50,22,0.694,29.4,4.5,10.7,0.418,2.8,7.0,0.403,1.8,2.1,0.86,1.6,3.0,4.6,0.9,0.8,0.4,0.2,0.3,2.0,1.9,13.6,5.7,21.6,2,0,23.2,158,35,298,44,94,111,90,313,10,11,56,123,144,68,77,155,127,308,296,319,299,230,175,146,87,14,141,143,24,113,1
2730,Dwight Howard,Dwight,1610612737,ATL,31.0,74,37,37,0.5,29.7,5.2,8.3,0.633,0.0,0.0,0.0,3.1,5.7,0.533,4.0,8.7,12.7,1.4,2.3,0.9,1.2,0.5,2.7,4.6,13.5,-1.5,34.9,53,0,31.9,126,129,121,214,90,78,148,14,401,430,401,52,23,437,2,8,5,220,37,118,24,117,34,23,88,331,39,6,24,49,1
202083,Wesley Matthews,Wesley,1610612742,DAL,30.0,73,29,44,0.397,34.2,4.6,11.6,0.393,2.4,6.6,0.363,2.0,2.5,0.816,0.2,3.3,3.5,2.9,1.4,1.1,0.2,0.3,2.2,2.9,13.5,-2.6,24.5,0,0,24.8,145,215,57,332,27,109,73,377,22,17,146,99,118,138,400,137,189,88,128,73,292,247,121,62,89,404,112,222,24,93,1
203490,Otto Porter Jr.,Otto,1610612764,WAS,24.0,80,48,32,0.6,32.6,5.2,10.0,0.516,1.9,4.3,0.434,1.2,1.5,0.832,1.5,5.0,6.4,1.5,0.6,1.5,0.5,0.2,2.4,1.6,13.4,2.4,28.8,12,0,27.2,38,47,183,119,51,79,103,81,50,77,22,203,224,119,84,54,58,207,361,24,106,392,83,184,90,65,70,44,24,74,1
201954,Darren Collison,Darren,1610612758,SAC,29.0,68,26,42,0.382,30.3,5.0,10.5,0.476,1.1,2.6,0.417,2.2,2.5,0.86,0.3,1.9,2.2,4.6,1.7,1.0,0.1,0.5,1.8,1.8,13.2,-1.9,24.5,4,0,23.4,192,253,75,351,80,86,96,143,138,169,33,83,115,69,350,305,325,44,92,94,349,125,227,155,91,356,110,108,24,109,1
203944,Julius Randle,Julius,1610612747,LAL,22.0,74,24,50,0.324,28.8,5.1,10.4,0.488,0.2,0.9,0.27,2.8,3.8,0.723,2.0,6.6,8.6,3.6,2.3,0.7,0.5,1.0,3.4,2.6,13.2,-6.1,30.0,18,3,27.9,126,275,25,408,104,83,98,118,342,339,335,61,53,302,36,21,20,62,34,189,117,23,4,73,93,480,58,27,7,69,1
201156,Nick Young,Nick,1610612747,LAL,32.0,60,19,41,0.317,25.9,4.5,10.6,0.43,2.8,7.0,0.404,1.3,1.5,0.856,0.4,1.9,2.3,1.0,0.6,0.6,0.2,0.2,2.3,1.4,13.2,-3.5,19.3,0,0,21.0,261,317,86,418,144,110,95,280,10,12,54,190,222,79,313,307,315,300,343,212,270,370,104,218,92,441,173,222,24,136,1
203930,Sean Kilpatrick,Sean,1610612751,BKN,27.0,70,14,56,0.2,25.1,4.4,10.5,0.415,1.5,4.4,0.341,2.9,3.5,0.843,0.3,3.7,4.0,2.2,1.9,0.6,0.1,0.8,1.7,2.6,13.1,-3.2,21.6,4,0,22.3,176,371,4,468,161,116,96,317,82,71,211,58,62,101,364,110,158,131,68,199,399,40,240,77,94,433,144,108,24,119,1
101141,Ersan Ilyasova,Ersan,1610612737,ATL,30.0,82,35,47,0.427,26.1,4.7,10.9,0.431,1.7,4.9,0.353,2.0,2.5,0.778,1.4,4.5,5.9,1.7,1.4,0.7,0.3,0.6,2.6,2.8,13.1,-0.4,24.2,10,0,24.4,1,151,35,303,141,103,88,275,62,50,176,104,114,207,95,71,72,184,125,172,239,105,60,71,95,232,116,60,24,98,3
203496,Robert Covington,Robert,1610612755,PHI,26.0,67,27,40,0.403,31.6,4.4,10.9,0.399,2.0,6.1,0.333,2.1,2.6,0.822,1.4,5.1,6.5,1.5,2.0,1.9,1.0,0.4,3.0,1.9,12.9,-2.3,29.8,12,0,28.8,202,243,93,324,62,115,87,366,29,20,242,88,110,133,99,45,55,205,66,4,35,179,17,144,96,378,60,44,24,61,1
203552,Seth Curry,Seth,1610612742,DAL,26.0,70,30,40,0.429,29.0,4.8,10.0,0.481,2.0,4.6,0.425,1.2,1.4,0.85,0.4,2.2,2.6,2.7,1.3,1.1,0.1,0.4,1.8,1.6,12.8,-0.5,22.3,1,0,22.5,176,209,93,301,99,97,102,128,39,60,26,208,233,89,343,272,291,96,149,56,381,210,212,182,99,250,131,168,24,118,1
203967,Dario Šarić,Dario,1610612755,PHI,23.0,81,28,53,0.346,26.3,4.7,11.4,0.411,1.3,4.2,0.311,2.1,2.7,0.782,1.4,5.0,6.3,2.2,2.3,0.7,0.4,0.9,2.0,2.4,12.8,-3.8,24.8,10,0,24.9,18,234,11,388,135,102,77,330,107,80,284,89,98,202,98,53,60,129,42,175,188,31,161,90,97,447,108,60,24,92,1
203901,Elfrid Payton,Elfrid,1610612753,ORL,23.0,82,29,53,0.354,29.4,5.2,11.1,0.471,0.5,1.8,0.274,1.8,2.6,0.692,1.1,3.6,4.7,6.5,2.2,1.1,0.5,1.2,2.2,2.3,12.8,-1.8,30.6,18,5,27.5,1,215,11,385,93,77,83,151,268,242,330,126,113,341,137,112,121,14,51,66,127,12,133,92,100,348,57,27,5,71,1
201949,James Johnson,James,1610612748,MIA,30.0,76,40,36,0.526,27.4,4.8,10.1,0.479,1.1,3.4,0.34,2.0,2.8,0.707,0.9,4.1,4.9,3.6,2.3,1.0,1.1,0.5,2.6,2.1,12.8,1.8,28.4,4,0,26.8,97,92,136,177,116,95,101,134,133,126,216,99,87,326,173,88,110,61,43,83,30,118,55,113,98,83,72,108,24,77,1
