Player_A_ID,Player_A_Name,Player_B_ID,Player_B_Name,A_to_B,B_to_A,Total_Passes,TEAM_ID,TEAM_ABBREVIATION,SEASON
203200,Justin Holiday,1626245,Cristiano Felicio,45,62,107,1610612741,CHI,2015-16
203200,Justin Holiday,2399,Mike Dunleavy,9,10,19,1610612741,CHI,2015-16
203200,Justin Holiday,201959,Taj Gibson,15,15,30,1610612741,CHI,2015-16
203200,Justin Holiday,201166,Aaron Brooks,50,62,112,1610612741,CHI,2015-16
203200,Justin Holiday,202734,E'Twaun Moore,27,30,57,1610612741,CHI,2015-16
203200,Justin Holiday,202703,Nikola Mirotic,55,63,118,1610612741,CHI,2015-16
203200,Justin Holiday,203503,Tony Snell,8,15,23,1610612741,CHI,2015-16
203200,Justin Holiday,203926,Doug McDermott,47,41,88,1610612741,CHI,2015-16
203200,Justin Holiday,202710,Jimmy Butler III,31,45,76,1610612741,CHI,2015-16
203200,Justin Holiday,2200,Pau Gasol,30,40,70,1610612741,CHI,2015-16
203200,Justin Holiday,1626171,Bobby Portis,27,53,80,1610612741,CHI,2015-16
203200,Justin Holiday,201565,Derrick Rose,34,32,66,1610612741,CHI,2015-16
1626245,Cristiano Felicio,2399,Mike Dunleavy,13,18,31,1610612741,CHI,2015-16
1626245,Cristiano Felicio,201959,Taj Gibson,3,3,6,1610612741,CHI,2015-16
1626245,Cristiano Felicio,201166,Aaron Brooks,123,81,204,1610612741,CHI,2015-16
1626245,Cristiano Felicio,202734,E'Twaun Moore,24,23,47,1610612741,CHI,2015-16
1626245,Cristiano Felicio,202703,Nikola Mirotic,39,21,60,1610612741,CHI,2015-16
1626245,Cristiano Felicio,203503,Tony Snell,26,13,39,1610612741,CHI,2015-16
1626245,Cristiano Felicio,203926,Doug McDermott,50,34,84,1610612741,CHI,2015-16
1626245,Cristiano Felicio,202710,Jimmy Butler III,76,52,128,1610612741,CHI,2015-16
1626245,Cristiano Felicio,1626171,Bobby Portis,11,28,39,1610612741,CHI,2015-16
1626245,Cristiano Felicio,201565,Derrick Rose,63,27,90,1610612741,CHI,2015-16
2399,Mike Dunleavy,201959,Taj Gibson,94,72,166,1610612741,CHI,2015-16
2399,Mike Dunleavy,201166,Aaron Brooks,15,18,33,1610612741,CHI,2015-16
2399,Mike Dunleavy,202734,E'Twaun Moore,80,89,169,1610612741,CHI,2015-16
2399,Mike Dunleavy,202703,Nikola Mirotic,40,30,70,1610612741,CHI,2015-16
2399,Mike Dunleavy,203503,Tony Snell,13,5,18,1610612741,CHI,2015-16
2399,Mike Dunleavy,203926,Doug McDermott,10,4,14,1610612741,CHI,2015-16
2399,Mike Dunleavy,202710,Jimmy Butler III,78,81,159,1610612741,CHI,2015-16
2399,Mike Dunleavy,2200,Pau Gasol,143,186,329,1610612741,CHI,2015-16
2399,Mike Dunleavy,1626171,Bobby Portis,25,19,44,1610612741,CHI,2015-16
2399,Mike Dunleavy,201565,Derrick Rose,145,132,277,1610612741,CHI,2015-16
201959,Taj Gibson,201166,Aaron Brooks,196,108,304,1610612741,CHI,2015-16
201959,Taj Gibson,202734,E'Twaun Moore,185,174,359,1610612741,CHI,2015-16
201959,Taj Gibson,202703,Nikola Mirotic,71,50,121,1610612741,CHI,2015-16
201959,Taj Gibson,203503,Tony Snell,102,113,215,1610612741,CHI,2015-16
201959,Taj Gibson,203926,Doug McDermott,104,84,188,1610612741,CHI,2015-16
201959,Taj Gibson,202710,Jimmy Butler III,259,277,536,1610612741,CHI,2015-16
201959,Taj Gibson,2200,Pau Gasol,141,149,290,1610612741,CHI,2015-16
201959,Taj Gibson,1626171,Bobby Portis,28,28,56,1610612741,CHI,2015-16
201959,Taj Gibson,201565,Derrick Rose,592,298,890,1610612741,CHI,2015-16
201959,Taj Gibson,201149,Joakim Noah,32,62,94,1610612741,CHI,2015-16
201166,Aaron Brooks,202734,E'Twaun Moore,58,50,108,1610612741,CHI,2015-16
201166,Aaron Brooks,202703,Nikola Mirotic,194,294,488,1610612741,CHI,2015-16
201166,Aaron Brooks,203503,Tony Snell,71,71,142,1610612741,CHI,2015-16
201166,Aaron Brooks,203926,Doug McDermott,234,171,405,1610612741,CHI,2015-16
201166,Aaron Brooks,202710,Jimmy Butler III,230,139,369,1610612741,CHI,2015-16
201166,Aaron Brooks,2200,Pau Gasol,228,284,512,1610612741,CHI,2015-16
201166,Aaron Brooks,1626171,Bobby Portis,270,403,673,1610612741,CHI,2015-16
201166,Aaron Brooks,201565,Derrick Rose,29,40,69,1610612741,CHI,2015-16
201166,Aaron Brooks,201149,Joakim Noah,129,208,337,1610612741,CHI,2015-16
202734,E'Twaun Moore,202703,Nikola Mirotic,99,122,221,1610612741,CHI,2015-16
202734,E'Twaun Moore,203503,Tony Snell,47,42,89,1610612741,CHI,2015-16
202734,E'Twaun Moore,203926,Doug McDermott,87,111,198,1610612741,CHI,2015-16
202734,E'Twaun Moore,202710,Jimmy Butler III,153,112,265,1610612741,CHI,2015-16
202734,E'Twaun Moore,2200,Pau Gasol,366,401,767,1610612741,CHI,2015-16
202734,E'Twaun Moore,1626171,Bobby Portis,93,143,236,1610612741,CHI,2015-16
202734,E'Twaun Moore,201565,Derrick Rose,145,219,364,1610612741,CHI,2015-16
202734,E'Twaun Moore,201149,Joakim Noah,62,99,161,1610612741,CHI,2015-16
202703,Nikola Mirotic,203503,Tony Snell,59,50,109,1610612741,CHI,2015-16
202703,Nikola Mirotic,203926,Doug McDermott,116,95,211,1610612741,CHI,2015-16
202703,Nikola Mirotic,202710,Jimmy Butler III,433,442,875,1610612741,CHI,2015-16
202703,Nikola Mirotic,2200,Pau Gasol,199,224,423,1610612741,CHI,2015-16
202703,Nikola Mirotic,1626171,Bobby Portis,40,51,91,1610612741,CHI,2015-16
202703,Nikola Mirotic,201565,Derrick Rose,588,302,890,1610612741,CHI,2015-16
202703,Nikola Mirotic,201149,Joakim Noah,64,84,148,1610612741,CHI,2015-16
203503,Tony Snell,203926,Doug McDermott,21,47,68,1610612741,CHI,2015-16
203503,Tony Snell,202710,Jimmy Butler III,95,96,191,1610612741,CHI,2015-16
203503,Tony Snell,2200,Pau Gasol,161,167,328,1610612741,CHI,2015-16
203503,Tony Snell,1626171,Bobby Portis,69,90,159,1610612741,CHI,2015-16
203503,Tony Snell,201565,Derrick Rose,116,149,265,1610612741,CHI,2015-16
203503,Tony Snell,201149,Joakim Noah,42,58,100,1610612741,CHI,2015-16
203926,Doug McDermott,202710,Jimmy Butler III,98,91,189,1610612741,CHI,2015-16
203926,Doug McDermott,2200,Pau Gasol,104,128,232,1610612741,CHI,2015-16
203926,Doug McDermott,1626171,Bobby Portis,122,119,241,1610612741,CHI,2015-16
203926,Doug McDermott,201565,Derrick Rose,154,178,332,1610612741,CHI,2015-16
203926,Doug McDermott,201149,Joakim Noah,76,160,236,1610612741,CHI,2015-16
202710,Jimmy Butler III,2200,Pau Gasol,821,808,1629,1610612741,CHI,2015-16
202710,Jimmy Butler III,1626171,Bobby Portis,120,137,257,1610612741,CHI,2015-16
202710,Jimmy Butler III,201565,Derrick Rose,530,939,1469,1610612741,CHI,2015-16
202710,Jimmy Butler III,201149,Joakim Noah,147,172,319,1610612741,CHI,2015-16
2200,Pau Gasol,1626171,Bobby Portis,43,42,85,1610612741,CHI,2015-16
2200,Pau Gasol,201565,Derrick Rose,1405,984,2389,1610612741,CHI,2015-16
2200,Pau Gasol,201149,Joakim Noah,26,31,57,1610612741,CHI,2015-16
1626171,Bobby Portis,201565,Derrick Rose,226,131,357,1610612741,CHI,2015-16
1626171,Bobby Portis,201149,Joakim Noah,3,5,8,1610612741,CHI,2015-16
201565,Derrick Rose,201149,Joakim Noah,118,257,375,1610612741,CHI,2015-16
1626209,Mario Hezonja,201160,Jason Smith,156,145,301,1610612753,ORL,2015-16
1626209,Mario Hezonja,202696,Nikola Vučević,92,97,189,1610612753,ORL,2015-16
1626209,Mario Hezonja,201228,C.J. Watson,76,94,170,1610612753,ORL,2015-16
1626209,Mario Hezonja,203473,Dewayne Dedmon,51,53,104,1610612753,ORL,2015-16
1626209,Mario Hezonja,203506,Victor Oladipo,148,155,303,1610612753,ORL,2015-16
1626209,Mario Hezonja,101141,Ersan Ilyasova,41,30,71,1610612753,ORL,2015-16
1626209,Mario Hezonja,203094,Andrew Nicholson,49,75,124,1610612753,ORL,2015-16
1626209,Mario Hezonja,201943,Brandon Jennings,83,81,164,1610612753,ORL,2015-16
1626209,Mario Hezonja,203894,Shabazz Napier,109,113,222,1610612753,ORL,2015-16
1626209,Mario Hezonja,203932,Aaron Gordon,123,130,253,1610612753,ORL,2015-16
1626209,Mario Hezonja,203901,Elfrid Payton,210,220,430,1610612753,ORL,2015-16
1626209,Mario Hezonja,203095,Evan Fournier,93,83,176,1610612753,ORL,2015-16
201160,Jason Smith,202696,Nikola Vučević,14,6,20,1610612753,ORL,2015-16
201160,Jason Smith,201228,C.J. Watson,153,138,291,1610612753,ORL,2015-16
201160,Jason Smith,203473,Dewayne Dedmon,1,2,3,1610612753,ORL,2015-16
201160,Jason Smith,203506,Victor Oladipo,272,225,497,1610612753,ORL,2015-16
201160,Jason Smith,101141,Ersan Ilyasova,11,14,25,1610612753,ORL,2015-16
201160,Jason Smith,203094,Andrew Nicholson,52,22,74,1610612753,ORL,2015-16
201160,Jason Smith,201943,Brandon Jennings,166,113,279,1610612753,ORL,2015-16
201160,Jason Smith,203894,Shabazz Napier,179,125,304,1610612753,ORL,2015-16
201160,Jason Smith,203932,Aaron Gordon,58,50,108,1610612753,ORL,2015-16
201160,Jason Smith,203901,Elfrid Payton,259,199,458,1610612753,ORL,2015-16
201160,Jason Smith,203095,Evan Fournier,147,142,289,1610612753,ORL,2015-16
202696,Nikola Vučević,201228,C.J. Watson,52,49,101,1610612753,ORL,2015-16
202696,Nikola Vučević,203473,Dewayne Dedmon,0,1,1,1610612753,ORL,2015-16
202696,Nikola Vučević,203506,Victor Oladipo,440,437,877,1610612753,ORL,2015-16
202696,Nikola Vučević,101141,Ersan Ilyasova,10,10,20,1610612753,ORL,2015-16
202696,Nikola Vučević,203094,Andrew Nicholson,46,22,68,1610612753,ORL,2015-16
202696,Nikola Vučević,201943,Brandon Jennings,46,66,112,1610612753,ORL,2015-16
202696,Nikola Vučević,203894,Shabazz Napier,100,93,193,1610612753,ORL,2015-16
202696,Nikola Vučević,203932,Aaron Gordon,109,116,225,1610612753,ORL,2015-16
202696,Nikola Vučević,203901,Elfrid Payton,896,920,1816,1610612753,ORL,2015-16
202696,Nikola Vučević,203095,Evan Fournier,395,443,838,1610612753,ORL,2015-16
201228,C.J. Watson,203473,Dewayne Dedmon,32,66,98,1610612753,ORL,2015-16
201228,C.J. Watson,203506,Victor Oladipo,137,98,235,1610612753,ORL,2015-16
201228,C.J. Watson,101141,Ersan Ilyasova,41,60,101,1610612753,ORL,2015-16
201228,C.J. Watson,203094,Andrew Nicholson,23,28,51,1610612753,ORL,2015-16
201228,C.J. Watson,201943,Brandon Jennings,91,66,157,1610612753,ORL,2015-16
201228,C.J. Watson,203894,Shabazz Napier,27,22,49,1610612753,ORL,2015-16
201228,C.J. Watson,203932,Aaron Gordon,70,148,218,1610612753,ORL,2015-16
201228,C.J. Watson,203901,Elfrid Payton,47,43,90,1610612753,ORL,2015-16
201228,C.J. Watson,203095,Evan Fournier,160,104,264,1610612753,ORL,2015-16
203473,Dewayne Dedmon,203506,Victor Oladipo,99,52,151,1610612753,ORL,2015-16
203473,Dewayne Dedmon,101141,Ersan Ilyasova,6,7,13,1610612753,ORL,2015-16
203473,Dewayne Dedmon,203094,Andrew Nicholson,7,1,8,1610612753,ORL,2015-16
203473,Dewayne Dedmon,201943,Brandon Jennings,67,27,94,1610612753,ORL,2015-16
203473,Dewayne Dedmon,203894,Shabazz Napier,62,28,90,1610612753,ORL,2015-16
203473,Dewayne Dedmon,203932,Aaron Gordon,23,30,53,1610612753,ORL,2015-16
203473,Dewayne Dedmon,203901,Elfrid Payton,160,117,277,1610612753,ORL,2015-16
203473,Dewayne Dedmon,203095,Evan Fournier,63,57,120,1610612753,ORL,2015-16
203506,Victor Oladipo,101141,Ersan Ilyasova,24,34,58,1610612753,ORL,2015-16
203506,Victor Oladipo,203094,Andrew Nicholson,119,155,274,1610612753,ORL,2015-16
203506,Victor Oladipo,201943,Brandon Jennings,106,193,299,1610612753,ORL,2015-16
203506,Victor Oladipo,203894,Shabazz Napier,90,139,229,1610612753,ORL,2015-16
203506,Victor Oladipo,203932,Aaron Gordon,259,361,620,1610612753,ORL,2015-16
203506,Victor Oladipo,203901,Elfrid Payton,557,689,1246,1610612753,ORL,2015-16
203506,Victor Oladipo,203095,Evan Fournier,411,313,724,1610612753,ORL,2015-16
101141,Ersan Ilyasova,203094,Andrew Nicholson,8,3,11,1610612753,ORL,2015-16
101141,Ersan Ilyasova,201943,Brandon Jennings,169,130,299,1610612753,ORL,2015-16
101141,Ersan Ilyasova,203894,Shabazz Napier,14,7,21,1610612753,ORL,2015-16
101141,Ersan Ilyasova,203932,Aaron Gordon,5,8,13,1610612753,ORL,2015-16
101141,Ersan Ilyasova,203901,Elfrid Payton,112,57,169,1610612753,ORL,2015-16
101141,Ersan Ilyasova,203095,Evan Fournier,36,42,78,1610612753,ORL,2015-16
203094,Andrew Nicholson,201943,Brandon Jennings,73,62,135,1610612753,ORL,2015-16
203094,Andrew Nicholson,203894,Shabazz Napier,147,97,244,1610612753,ORL,2015-16
203094,Andrew Nicholson,203932,Aaron Gordon,37,40,77,1610612753,ORL,2015-16
203094,Andrew Nicholson,203901,Elfrid Payton,139,88,227,1610612753,ORL,2015-16
203094,Andrew Nicholson,203095,Evan Fournier,42,44,86,1610612753,ORL,2015-16
201943,Brandon Jennings,203894,Shabazz Napier,6,5,11,1610612753,ORL,2015-16
201943,Brandon Jennings,203932,Aaron Gordon,56,146,202,1610612753,ORL,2015-16
201943,Brandon Jennings,203901,Elfrid Payton,3,2,5,1610612753,ORL,2015-16
201943,Brandon Jennings,203095,Evan Fournier,126,83,209,1610612753,ORL,2015-16
203894,Shabazz Napier,203932,Aaron Gordon,114,163,277,1610612753,ORL,2015-16
203894,Shabazz Napier,203901,Elfrid Payton,15,20,35,1610612753,ORL,2015-16
203894,Shabazz Napier,203095,Evan Fournier,144,114,258,1610612753,ORL,2015-16
203932,Aaron Gordon,203901,Elfrid Payton,703,289,992,1610612753,ORL,2015-16
203932,Aaron Gordon,203095,Evan Fournier,181,173,354,1610612753,ORL,2015-16
203901,Elfrid Payton,203095,Evan Fournier,820,512,1332,1610612753,ORL,2015-16
201952,Jeff Teague,2594,Kyle Korver,532,495,1027,1610612737,ATL,2015-16
201952,Jeff Teague,203145,Kent Bazemore,450,861,1311,1610612737,ATL,2015-16
201952,Jeff Teague,2743,Kris Humphries,71,109,180,1610612737,ATL,2015-16
201952,Jeff Teague,203501,Tim Hardaway Jr.,54,60,114,1610612737,ATL,2015-16
201952,Jeff Teague,203118,Mike Scott,153,187,340,1610612737,ATL,2015-16
201952,Jeff Teague,203471,Dennis Schröder,56,67,123,1610612737,ATL,2015-16
201952,Jeff Teague,201168,Tiago Splitter,99,154,253,1610612737,ATL,2015-16
201952,Jeff Teague,200757,Thabo Sefolosha,220,428,648,1610612737,ATL,2015-16
201952,Jeff Teague,2550,Kirk Hinrich,0,1,1,1610612737,ATL,2015-16
201952,Jeff Teague,201143,Al Horford,1152,1224,2376,1610612737,ATL,2015-16
201952,Jeff Teague,200794,Paul Millsap,1166,1207,2373,1610612737,ATL,2015-16
201952,Jeff Teague,203934,Lamar Patterson,32,35,67,1610612737,ATL,2015-16
2594,Kyle Korver,203145,Kent Bazemore,202,146,348,1610612737,ATL,2015-16
2594,Kyle Korver,2743,Kris Humphries,15,18,33,1610612737,ATL,2015-16
2594,Kyle Korver,203501,Tim Hardaway Jr.,25,18,43,1610612737,ATL,2015-16
2594,Kyle Korver,203118,Mike Scott,78,62,140,1610612737,ATL,2015-16
2594,Kyle Korver,203471,Dennis Schröder,191,264,455,1610612737,ATL,2015-16
2594,Kyle Korver,201168,Tiago Splitter,40,28,68,1610612737,ATL,2015-16
2594,Kyle Korver,200757,Thabo Sefolosha,95,82,177,1610612737,ATL,2015-16
2594,Kyle Korver,2550,Kirk Hinrich,6,4,10,1610612737,ATL,2015-16
2594,Kyle Korver,201143,Al Horford,325,372,697,1610612737,ATL,2015-16
2594,Kyle Korver,200794,Paul Millsap,290,384,674,1610612737,ATL,2015-16
2594,Kyle Korver,203934,Lamar Patterson,21,15,36,1610612737,ATL,2015-16
203145,Kent Bazemore,2743,Kris Humphries,20,29,49,1610612737,ATL,2015-16
203145,Kent Bazemore,203501,Tim Hardaway Jr.,29,12,41,1610612737,ATL,2015-16
203145,Kent Bazemore,203118,Mike Scott,65,95,160,1610612737,ATL,2015-16
203145,Kent Bazemore,203471,Dennis Schröder,359,232,591,1610612737,ATL,2015-16
203145,Kent Bazemore,201168,Tiago Splitter,51,58,109,1610612737,ATL,2015-16
203145,Kent Bazemore,200757,Thabo Sefolosha,64,94,158,1610612737,ATL,2015-16
203145,Kent Bazemore,2550,Kirk Hinrich,4,4,8,1610612737,ATL,2015-16
203145,Kent Bazemore,201143,Al Horford,413,533,946,1610612737,ATL,2015-16
203145,Kent Bazemore,200794,Paul Millsap,473,576,1049,1610612737,ATL,2015-16
203145,Kent Bazemore,203934,Lamar Patterson,12,11,23,1610612737,ATL,2015-16
2743,Kris Humphries,203501,Tim Hardaway Jr.,46,32,78,1610612737,ATL,2015-16
2743,Kris Humphries,203118,Mike Scott,11,5,16,1610612737,ATL,2015-16
2743,Kris Humphries,203471,Dennis Schröder,111,85,196,1610612737,ATL,2015-16
2743,Kris Humphries,200757,Thabo Sefolosha,68,46,114,1610612737,ATL,2015-16
2743,Kris Humphries,2550,Kirk Hinrich,24,23,47,1610612737,ATL,2015-16
2743,Kris Humphries,201143,Al Horford,5,2,7,1610612737,ATL,2015-16
2743,Kris Humphries,200794,Paul Millsap,28,35,63,1610612737,ATL,2015-16
203501,Tim Hardaway Jr.,203118,Mike Scott,77,113,190,1610612737,ATL,2015-16
203501,Tim Hardaway Jr.,203471,Dennis Schröder,219,177,396,1610612737,ATL,2015-16
203501,Tim Hardaway Jr.,201168,Tiago Splitter,6,6,12,1610612737,ATL,2015-16
203501,Tim Hardaway Jr.,200757,Thabo Sefolosha,64,66,130,1610612737,ATL,2015-16
203501,Tim Hardaway Jr.,2550,Kirk Hinrich,10,22,32,1610612737,ATL,2015-16
203501,Tim Hardaway Jr.,201143,Al Horford,90,137,227,1610612737,ATL,2015-16
203501,Tim Hardaway Jr.,200794,Paul Millsap,53,70,123,1610612737,ATL,2015-16
203501,Tim Hardaway Jr.,203934,Lamar Patterson,9,7,16,1610612737,ATL,2015-16
203118,Mike Scott,203471,Dennis Schröder,440,365,805,1610612737,ATL,2015-16
203118,Mike Scott,201168,Tiago Splitter,0,6,6,1610612737,ATL,2015-16
203118,Mike Scott,200757,Thabo Sefolosha,118,124,242,1610612737,ATL,2015-16
203118,Mike Scott,2550,Kirk Hinrich,17,9,26,1610612737,ATL,2015-16
203118,Mike Scott,201143,Al Horford,88,101,189,1610612737,ATL,2015-16
203118,Mike Scott,200794,Paul Millsap,20,21,41,1610612737,ATL,2015-16
203118,Mike Scott,203934,Lamar Patterson,34,19,53,1610612737,ATL,2015-16
203471,Dennis Schröder,201168,Tiago Splitter,115,174,289,1610612737,ATL,2015-16
203471,Dennis Schröder,200757,Thabo Sefolosha,264,513,777,1610612737,ATL,2015-16
203471,Dennis Schröder,2550,Kirk Hinrich,15,16,31,1610612737,ATL,2015-16
203471,Dennis Schröder,201143,Al Horford,721,779,1500,1610612737,ATL,2015-16
203471,Dennis Schröder,200794,Paul Millsap,606,583,1189,1610612737,ATL,2015-16
203471,Dennis Schröder,203934,Lamar Patterson,80,149,229,1610612737,ATL,2015-16
201168,Tiago Splitter,200757,Thabo Sefolosha,64,54,118,1610612737,ATL,2015-16
201168,Tiago Splitter,201143,Al Horford,21,22,43,1610612737,ATL,2015-16
201168,Tiago Splitter,200794,Paul Millsap,51,65,116,1610612737,ATL,2015-16
201168,Tiago Splitter,203934,Lamar Patterson,15,11,26,1610612737,ATL,2015-16
200757,Thabo Sefolosha,2550,Kirk Hinrich,10,11,21,1610612737,ATL,2015-16
200757,Thabo Sefolosha,201143,Al Horford,228,283,511,1610612737,ATL,2015-16
200757,Thabo Sefolosha,200794,Paul Millsap,322,350,672,1610612737,ATL,2015-16
200757,Thabo Sefolosha,203934,Lamar Patterson,16,15,31,1610612737,ATL,2015-16
2550,Kirk Hinrich,201143,Al Horford,6,2,8,1610612737,ATL,2015-16
2550,Kirk Hinrich,200794,Paul Millsap,15,15,30,1610612737,ATL,2015-16
201143,Al Horford,200794,Paul Millsap,320,290,610,1610612737,ATL,2015-16
201143,Al Horford,203934,Lamar Patterson,52,50,102,1610612737,ATL,2015-16
200794,Paul Millsap,203934,Lamar Patterson,41,43,84,1610612737,ATL,2015-16
203584,Troy Daniels,202689,Kemba Walker,76,108,184,1610612766,CHA,2015-16
203584,Troy Daniels,203469,Cody Zeller,7,3,10,1610612766,CHA,2015-16
203584,Troy Daniels,203087,Jeremy Lamb,13,23,36,1610612766,CHA,2015-16
203584,Troy Daniels,201584,Courtney Lee,2,7,9,1610612766,CHA,2015-16
203584,Troy Daniels,1626163,Frank Kaminsky,48,86,134,1610612766,CHA,2015-16
203584,Troy Daniels,101107,Marvin Williams,8,15,23,1610612766,CHA,2015-16
203584,Troy Daniels,201587,Nicolas Batum,20,20,40,1610612766,CHA,2015-16
203584,Troy Daniels,202391,Jeremy Lin,63,75,138,1610612766,CHA,2015-16
203584,Troy Daniels,2744,Al Jefferson,30,15,45,1610612766,CHA,2015-16
203584,Troy Daniels,201150,Spencer Hawes,30,29,59,1610612766,CHA,2015-16
202689,Kemba Walker,203469,Cody Zeller,384,504,888,1610612766,CHA,2015-16
202689,Kemba Walker,203087,Jeremy Lamb,244,196,440,1610612766,CHA,2015-16
202689,Kemba Walker,201584,Courtney Lee,214,219,433,1610612766,CHA,2015-16
202689,Kemba Walker,1626163,Frank Kaminsky,507,1000,1507,1610612766,CHA,2015-16
202689,Kemba Walker,101107,Marvin Williams,1075,2088,3163,1610612766,CHA,2015-16
202689,Kemba Walker,201587,Nicolas Batum,1369,1056,2425,1610612766,CHA,2015-16
202689,Kemba Walker,202391,Jeremy Lin,554,394,948,1610612766,CHA,2015-16
202689,Kemba Walker,2744,Al Jefferson,278,224,502,1610612766,CHA,2015-16
202689,Kemba Walker,201150,Spencer Hawes,202,205,407,1610612766,CHA,2015-16
203469,Cody Zeller,203087,Jeremy Lamb,44,60,104,1610612766,CHA,2015-16
203469,Cody Zeller,201584,Courtney Lee,57,58,115,1610612766,CHA,2015-16
203469,Cody Zeller,1626163,Frank Kaminsky,38,13,51,1610612766,CHA,2015-16
203469,Cody Zeller,101107,Marvin Williams,120,84,204,1610612766,CHA,2015-16
203469,Cody Zeller,201587,Nicolas Batum,269,402,671,1610612766,CHA,2015-16
203469,Cody Zeller,202391,Jeremy Lin,157,132,289,1610612766,CHA,2015-16
203469,Cody Zeller,2744,Al Jefferson,15,3,18,1610612766,CHA,2015-16
203469,Cody Zeller,201150,Spencer Hawes,17,15,32,1610612766,CHA,2015-16
203087,Jeremy Lamb,201584,Courtney Lee,9,12,21,1610612766,CHA,2015-16
203087,Jeremy Lamb,1626163,Frank Kaminsky,156,192,348,1610612766,CHA,2015-16
203087,Jeremy Lamb,101107,Marvin Williams,57,104,161,1610612766,CHA,2015-16
203087,Jeremy Lamb,201587,Nicolas Batum,93,95,188,1610612766,CHA,2015-16
203087,Jeremy Lamb,202391,Jeremy Lin,212,268,480,1610612766,CHA,2015-16
203087,Jeremy Lamb,2744,Al Jefferson,116,78,194,1610612766,CHA,2015-16
203087,Jeremy Lamb,201150,Spencer Hawes,143,165,308,1610612766,CHA,2015-16
201584,Courtney Lee,1626163,Frank Kaminsky,34,41,75,1610612766,CHA,2015-16
201584,Courtney Lee,101107,Marvin Williams,111,134,245,1610612766,CHA,2015-16
201584,Courtney Lee,201587,Nicolas Batum,122,152,274,1610612766,CHA,2015-16
201584,Courtney Lee,202391,Jeremy Lin,61,68,129,1610612766,CHA,2015-16
201584,Courtney Lee,2744,Al Jefferson,41,39,80,1610612766,CHA,2015-16
201584,Courtney Lee,201150,Spencer Hawes,15,10,25,1610612766,CHA,2015-16
1626163,Frank Kaminsky,101107,Marvin Williams,51,34,85,1610612766,CHA,2015-16
1626163,Frank Kaminsky,201587,Nicolas Batum,239,220,459,1610612766,CHA,2015-16
1626163,Frank Kaminsky,202391,Jeremy Lin,711,340,1051,1610612766,CHA,2015-16
1626163,Frank Kaminsky,2744,Al Jefferson,31,21,52,1610612766,CHA,2015-16
1626163,Frank Kaminsky,201150,Spencer Hawes,44,65,109,1610612766,CHA,2015-16
101107,Marvin Williams,201587,Nicolas Batum,561,461,1022,1610612766,CHA,2015-16
101107,Marvin Williams,202391,Jeremy Lin,381,206,587,1610612766,CHA,2015-16
101107,Marvin Williams,2744,Al Jefferson,38,47,85,1610612766,CHA,2015-16
101107,Marvin Williams,201150,Spencer Hawes,44,55,99,1610612766,CHA,2015-16
201587,Nicolas Batum,202391,Jeremy Lin,313,335,648,1610612766,CHA,2015-16
201587,Nicolas Batum,2744,Al Jefferson,230,143,373,1610612766,CHA,2015-16
201587,Nicolas Batum,201150,Spencer Hawes,133,118,251,1610612766,CHA,2015-16
202391,Jeremy Lin,2744,Al Jefferson,172,124,296,1610612766,CHA,2015-16
202391,Jeremy Lin,201150,Spencer Hawes,310,304,614,1610612766,CHA,2015-16
2744,Al Jefferson,201150,Spencer Hawes,1,9,10,1610612766,CHA,2015-16
203459,Allen Crabbe,201945,Gerald Henderson,114,95,209,1610612757,POR,2015-16
203459,Allen Crabbe,203943,Noah Vonleh,41,48,89,1610612757,POR,2015-16
203459,Allen Crabbe,203081,Damian Lillard,428,485,913,1610612757,POR,2015-16
203459,Allen Crabbe,203468,CJ McCollum,414,445,859,1610612757,POR,2015-16
203459,Allen Crabbe,203486,Mason Plumlee,99,129,228,1610612757,POR,2015-16
203459,Allen Crabbe,203086,Meyers Leonard,176,164,340,1610612757,POR,2015-16
203459,Allen Crabbe,203090,Maurice Harkless,81,94,175,1610612757,POR,2015-16
203459,Allen Crabbe,202329,Al-Farouq Aminu,116,90,206,1610612757,POR,2015-16
203459,Allen Crabbe,202334,Ed Davis,131,167,298,1610612757,POR,2015-16
201945,Gerald Henderson,203943,Noah Vonleh,12,24,36,1610612757,POR,2015-16
201945,Gerald Henderson,203081,Damian Lillard,229,240,469,1610612757,POR,2015-16
201945,Gerald Henderson,203468,CJ McCollum,236,333,569,1610612757,POR,2015-16
201945,Gerald Henderson,203486,Mason Plumlee,70,90,160,1610612757,POR,2015-16
201945,Gerald Henderson,203086,Meyers Leonard,142,140,282,1610612757,POR,2015-16
201945,Gerald Henderson,203090,Maurice Harkless,60,58,118,1610612757,POR,2015-16
201945,Gerald Henderson,202329,Al-Farouq Aminu,57,72,129,1610612757,POR,2015-16
201945,Gerald Henderson,202334,Ed Davis,126,182,308,1610612757,POR,2015-16
203943,Noah Vonleh,203081,Damian Lillard,648,199,847,1610612757,POR,2015-16
203943,Noah Vonleh,203468,CJ McCollum,336,190,526,1610612757,POR,2015-16
203943,Noah Vonleh,203486,Mason Plumlee,50,77,127,1610612757,POR,2015-16
203943,Noah Vonleh,203086,Meyers Leonard,6,7,13,1610612757,POR,2015-16
203943,Noah Vonleh,203090,Maurice Harkless,15,21,36,1610612757,POR,2015-16
203943,Noah Vonleh,202329,Al-Farouq Aminu,86,95,181,1610612757,POR,2015-16
