Team,Season,Win_Pct,Std_Weighted_Degree,Pass_Entropy,Max_Weighted_Degree,Star_Player,Mean_Weighted_Degree,Density,Gini_Coefficient,Degree_Centralization,Top2_Concentration,Top3_Concentration,Max_Degree_Per_Game,Avg_Degree_Per_Game,N_Players
BKN,2016-17,0.244,1484.4595814264828,0.9370269337844923,4855,Trevor Booker,2760.5333333333333,0.7756938779463619,0.3060439206594539,0.4622186258643519,0.2260432766615147,0.33225463678516226,62.243589743589745,35.391452991452994,15
BKN,2017-18,0.341,2140.399832691776,0.9165291587954721,8191,Spencer Dinwiddie,3417.6923076923076,0.7182800050790125,0.3442684256998909,0.6313128230171327,0.29957236101733065,0.4094755795633581,102.3875,42.72115384615385,13
BKN,2018-19,0.512,2164.8622624510353,0.944558817769826,9776,D'Angelo Russell,3760.0,0.7510321027681134,0.28594045071131813,0.6666666666666666,0.32950081833060557,0.4298690671031097,120.69135802469135,46.41975308641975,13
BKN,2019-20,0.486,1624.7568593703509,0.9122209188586552,6556,Spencer Dinwiddie,2350.6153846153848,0.6766979438556598,0.36640537288485453,0.694910514541387,0.3369984946658813,0.4436154198573205,93.65714285714286,33.580219780219785,13
BKN,2020-21,0.667,1506.3715087749702,0.922468967818743,5742,Kyrie Irving,2342.8571428571427,0.7075127970811602,0.351698606271777,0.6375157409640169,0.32625,0.42588414634146343,83.21739130434783,33.95445134575569,14
BKN,2021-22,0.537,1051.4467281903644,0.9388847124622137,4047,Kevin Durant,1794.6666666666667,0.7444646290224715,0.31525507677067854,0.596297080729994,0.27938335809806836,0.3942421991084695,49.96296296296296,22.156378600823047,15
BKN,2022-23,0.549,1063.8055964032035,0.9519875825713353,4463,Royce O'Neale,2043.2857142857142,0.786744569947563,0.28105492354251355,0.5838776952377669,0.29252604348738026,0.3971544431238202,53.7710843373494,24.61790017211704,14
BKN,2023-24,0.39,1336.2388809411195,0.9020312342264886,4610,Mikal Bridges,2017.7142857142858,0.6951298964463754,0.37737690658251405,0.605573168696813,0.2899674313225715,0.41294958935145853,56.21951219512195,24.606271777003485,14
BOS,2015-16,0.585,2323.5677394902864,0.9478951227320458,10479,Isaiah Thomas,4502.4,0.7896826423756309,0.25727611940298506,0.633711868180806,0.3654495380241649,0.4715929282160625,127.79268292682927,54.90731707317073,10
BOS,2016-17,0.646,2506.6088590408804,0.9321357572358226,10108,Isaiah Thomas,4325.833333333333,0.7486354785303689,0.31775187825081874,0.6240421628233263,0.32949335388171835,0.4564438451165479,126.35,54.072916666666664,12
BOS,2017-18,0.671,1972.8354598088738,0.9378956227333684,6835,Terry Rozier,3517.6923076923076,0.760726510296268,0.31468653804100993,0.5257863935625458,0.29466433413514104,0.4317953203586267,84.38271604938272,43.42830009496676,13
BOS,2018-19,0.598,2021.5735136458381,0.941867308650342,7566,Kyrie Irving,4048.7272727272725,0.8004409858925212,0.28330094550680146,0.5113666402326196,0.30568528830608943,0.43387372013651876,94.575,50.60909090909091,11
BOS,2019-20,0.667,1820.7267016832104,0.9197788772042829,5880,Kemba Walker,3073.3333333333335,0.7402088008895455,0.3366413593637021,0.520717377860235,0.30572125813449025,0.4484002169197397,82.8169014084507,43.286384976525824,12
BOS,2020-21,0.5,1309.2181731293188,0.8527384796655058,4201,Jayson Tatum,1579.076923076923,0.5926232925449166,0.45952994783859946,0.6761286995159883,0.3740257209664848,0.5149551831644583,63.65151515151515,23.925407925407924,13
BOS,2021-22,0.622,2007.8449613675077,0.8633188672629676,6208,Marcus Smart,2534.3333333333335,0.6143743276648294,0.4411800166600903,0.6455599812558576,0.39974352229383137,0.5406418519005656,80.62337662337663,32.913419913419915,12
BOS,2022-23,0.695,2201.118335981526,0.9131851920170817,7291,Jayson Tatum,3401.3846153846152,0.7048360058312847,0.36315527613189197,0.5779385543821149,0.29659867022479536,0.4265909810484418,88.91463414634147,41.48030018761726,13
BOS,2023-24,0.78,2379.73071705903,0.8669665148604631,7189,Jayson Tatum,2989.0,0.6120418268914352,0.4494336376236677,0.6291663545801812,0.3316923959279262,0.4615494909907757,87.67073170731707,36.451219512195124,14
CHA,2015-16,0.585,2864.7044992055626,0.8947727383691914,10897,Kemba Walker,3845.6363636363635,0.64312368127888,0.3915095353325224,0.711801413233,0.4078766961372985,0.5420074700959765,134.53086419753086,47.47699214365881,11
CHA,2016-17,0.439,2740.644642753095,0.8911214109548216,10191,Kemba Walker,3765.818181818182,0.6537454761474474,0.39065627304329503,0.6935236973800412,0.40602066434916956,0.546398223252221,125.81481481481481,46.49158249158249,11
CHA,2017-18,0.439,2553.550153757529,0.8907310111352831,10386,Kemba Walker,3225.4285714285716,0.6147119262295164,0.410658922085975,0.7424787806070302,0.340663477721676,0.44800248029054834,128.22222222222223,39.82010582010582,14
CHA,2018-19,0.476,2336.266875927396,0.9163492287162714,10749,Kemba Walker,3162.133333333333,0.6468873874249219,0.34347276100522856,0.7562364605345347,0.3242747512228032,0.4205177938944173,131.08536585365854,38.56260162601626,15
CHA,2019-20,0.348,2223.90461104074,0.9043161217336411,8350,Devonte' Graham,3089.090909090909,0.6586366844381344,0.3729145486649901,0.6930538922155689,0.43140082401412594,0.5345497351383166,128.46153846153845,47.52447552447552,11
CHA,2020-21,0.458,1880.506456395292,0.9398824117157896,6776,Terry Rozier,3323.076923076923,0.7574408795221146,0.3111360398860399,0.5520464384100747,0.3022916666666667,0.4365509259259259,98.20289855072464,48.16053511705685,13
CHA,2021-22,0.524,2580.406067089903,0.9089209212582214,9455,LaMelo Ball,3842.7272727272725,0.689219115958893,0.3636062541669355,0.652934955050238,0.39384906553110954,0.5381357937071208,118.1875,48.03409090909091,11
CHA,2022-23,0.329,1536.7779572195582,0.9260472320303231,5690,Terry Rozier,2428.285714285714,0.7140212270195581,0.3509824685257089,0.6173313505475193,0.3060948346864337,0.42152017884456994,77.94520547945206,33.26418786692759,14
CHA,2023-24,0.256,1194.1593675702209,0.9092075231480649,4428,Miles Bridges,1603.4117647058824,0.6432234418154706,0.394146564635099,0.6777608401084011,0.3172279697703427,0.4149240589918556,58.26315789473684,21.097523219814242,17
CHI,2015-16,0.512,2200.0234553480636,0.9218549693340299,7833,Derrick Rose,3334.714285714286,0.6967434175116324,0.3573815337727431,0.6184485755531332,0.32009596024504133,0.45851004583815275,96.70370370370371,41.16931216931217,14
CHI,2016-17,0.5,1880.521168896183,0.9050799501865082,6657,Jimmy Butler III,2594.0,0.6555000106573708,0.3952608583911591,0.6539303418528295,0.33024929324081215,0.44063222821896686,82.18518518518519,32.02469135802469,15
CHI,2017-18,0.329,1774.6009754934269,0.9273905077630102,6042,Lauri Markkanen,2851.3333333333335,0.7207977694964205,0.34899228431143325,0.5658012956920604,0.2732990413841478,0.40476969838671967,78.46753246753246,37.03030303030303,15
CHI,2018-19,0.268,1335.0569475698173,0.9317932874453018,4454,Kris Dunn,2258.153846153846,0.7409951509929706,0.32833020637898686,0.5340892082023649,0.2900599536721624,0.4244788118272244,54.98765432098765,27.878442545109213,13
CHI,2019-20,0.338,1805.2807006566225,0.9081973535876888,6360,Tomas Satoransky,2551.1428571428573,0.6663340305361557,0.38781738476553124,0.6449443638122884,0.33226005151752713,0.4553421435771083,97.84615384615384,39.24835164835165,14
CHI,2020-21,0.431,1778.636906425243,0.8854811068157425,5842,Coby White,2385.5714285714284,0.6427184885857442,0.4188830811083641,0.6371632475706422,0.31717468111862984,0.457272890592251,82.28169014084507,33.599597585513074,14
CHI,2021-22,0.561,2075.1025409737117,0.9113418864099883,6743,Nikola Vučević,3257.3333333333335,0.7113185624238422,0.36359411243007234,0.5639248783249969,0.33125255832992223,0.47375153499795336,87.57142857142857,42.303030303030305,12
CHI,2022-23,0.488,2168.23450669734,0.9187023534850476,7301,Nikola Vučević,3648.181818181818,0.7389718038254591,0.33607593502933647,0.550349267223668,0.3360578121106404,0.4817842013456267,89.03658536585365,44.490022172949,11
CHI,2023-24,0.476,2546.165941175084,0.9025068773267292,8339,Coby White,3671.0,0.6751893687934016,0.3783899331093556,0.6106683818639689,0.3542177426677563,0.5067647325887588,105.55696202531645,46.46835443037975,12
CLE,2015-16,0.695,2272.9934644112373,0.9300384356966971,8377,LeBron James,3910.7272727272725,0.7474864714116463,0.3218103204155554,0.5864748716724364,0.3382072620763401,0.481100934492538,102.15853658536585,47.691796008869176,11
CLE,2016-17,0.622,2656.8757423069624,0.8587485583634796,8941,LeBron James,2943.5384615384614,0.5510522282233773,0.4609353955509812,0.7266804607985684,0.4502430355929546,0.5577536194010349,113.17721518987342,37.25998052580331,13
CLE,2017-18,0.61,1753.7245048435884,0.908653990507349,7631,LeBron James,2247.1666666666665,0.6214851467709892,0.34734480456871614,0.7696596418913284,0.3888971297189053,0.4911369873173626,93.0609756097561,27.404471544715445,12
CLE,2018-19,0.232,1691.858125957182,0.8928563994643246,6467,Collin Sexton,2137.285714285714,0.6147725722372983,0.4150792059354321,0.7210096228188079,0.35221576097854423,0.48720005347236145,78.86585365853658,26.06445993031359,14
CLE,2019-20,0.292,1770.0590777962439,0.8948149584095665,5532,Collin Sexton,2592.8333333333335,0.6821080673279484,0.3880782498767972,0.5796029711431013,0.34338240020569516,0.478980523237128,85.1076923076923,39.889743589743595,12
CLE,2020-21,0.306,1722.4883163609557,0.906490720689375,6050,Collin Sexton,2359.0,0.6522481005578277,0.38806221937694113,0.6570120788302607,0.3613516623266517,0.4594864652092291,90.29850746268657,35.208955223880594,14
CLE,2021-22,0.537,1787.8080853380209,0.9365150144947658,8073,Darius Garland,2870.5,0.7205098002558231,0.29709303450811897,0.7030167899733117,0.3570225860767578,0.4543052894385415,109.0945945945946,38.79054054054054,12
CLE,2022-23,0.622,2167.876856769245,0.9200685602320646,7791,Darius Garland,3446.5454545454545,0.7165166838999365,0.3468510809722036,0.6133872416891285,0.3655834564254062,0.5157997467820216,98.62025316455696,43.62715765247411,11
CLE,2023-24,0.585,1968.976963812342,0.9341567539332091,6725,Darius Garland,3621.846153846154,0.7718768788794859,0.3109434529449821,0.4998884758364312,0.2759323761787444,0.39257497238977146,82.01219512195122,44.168855534709195,13
DAL,2015-16,0.512,2703.807209948858,0.8978993019505174,9588,Deron Williams,3766.0,0.6598677997810164,0.40271711446129166,0.6539263823368955,0.3141453607465291,0.4390979440103179,119.85,47.075,14
DAL,2016-17,0.402,1286.648769305577,0.9224096576214259,4418,Seth Curry,2320.6666666666665,0.7648807364533581,0.3151692521306138,0.5178813942960616,0.2874174087905774,0.41371014076414825,54.54320987654321,28.65020576131687,12
DAL,2017-18,0.293,2432.666727746327,0.8926877330207228,8344,Dennis Smith Jr.,3338.769230769231,0.6532211180472496,0.405446502626486,0.6498481943112816,0.3368813934199613,0.46714588517187355,101.7560975609756,40.71669793621013,13
DAL,2018-19,0.402,1337.483175556971,0.9346165393880829,4935,Luka Dončić,2324.4285714285716,0.7512647842020227,0.3256538802602351,0.5696827994700335,0.2898408210927417,0.39871550611517426,60.925925925925924,28.696649029982364,14
DAL,2019-20,0.571,1975.9291372808784,0.8915311466172562,7730,Luka Dončić,2654.6666666666665,0.6434937908074869,0.40493889167922315,0.7034744039918684,0.30979407332998493,0.41464088397790055,104.45945945945945,35.87387387387387,15
DAL,2020-21,0.583,2095.5103797116562,0.8920596831475597,8108,Luka Dončić,2775.6923076923076,0.6369628375735221,0.4040827812028344,0.7124650550896234,0.37088460259394745,0.4781897794036138,115.82857142857142,39.652747252747254,13
DAL,2021-22,0.634,2173.8584196242928,0.8975957594453313,7499,Luka Dončić,2803.0,0.6244250418887793,0.4053565057846185,0.6743873542113308,0.37913460068294175,0.49095357015442637,91.45121951219512,34.18292682926829,14
DAL,2022-23,0.463,1497.220370130828,0.8932273597435566,6016,Luka Dončić,1943.857142857143,0.6276451892348538,0.4080882738926393,0.7289535597381342,0.3440876019695745,0.452009994855589,77.12820512820512,24.921245421245423,14
DAL,2023-24,0.61,1841.814360593621,0.9245006993954901,7620,Luka Dončić,2734.8333333333335,0.6879684529329682,0.33035224571881283,0.6993796230016702,0.39201048205253214,0.5001523554147115,96.45569620253164,34.618143459915615,12
DEN,2015-16,0.402,1839.0751502217806,0.9141571962233851,7534,Emmanuel Mudiay,2772.1428571428573,0.6943882236645207,0.3556668016343358,0.6806681505380735,0.3077557330584901,0.4104612213347075,91.8780487804878,33.80662020905923,14
DEN,2016-17,0.488,1954.7927476820994,0.9177121168185147,6852,Jameer Nelson,3240.923076923077,0.7332447597078761,0.3380949251071723,0.5709281961471103,0.31505743852653567,0.418565460932308,83.5609756097561,39.5234521575985,13
DEN,2017-18,0.561,2817.321787718889,0.8712327550561562,9103,Jamal Murray,3506.3333333333335,0.6076794501989935,0.4366067750419875,0.6707079584153076,0.415510029470482,0.5622445099344044,112.38271604938272,43.2880658436214,12
DEN,2018-19,0.659,2832.9444688585695,0.9251035247023959,10286,Nikola Jokić,4454.0,0.7119701568995981,0.327327650510081,0.6236826754812367,0.39780381271176063,0.539188472057803,125.4390243902439,54.31707317073171,11
DEN,2019-20,0.63,2742.4653105539614,0.8371798575948759,9857,Nikola Jokić,2917.8571428571427,0.530956468268275,0.4989298828466515,0.7581336184359416,0.41216646266829865,0.537062423500612,135.02739726027397,39.9706457925636,14
DEN,2020-21,0.653,2347.6693525470932,0.8888170472085877,9481,Nikola Jokić,2974.3333333333335,0.6161393847205104,0.3992958272628787,0.7486743822573376,0.39697971534237364,0.5108707833688222,131.68055555555554,41.31018518518519,12
DEN,2021-22,0.585,2548.204605218971,0.91218390659713,9902,Nikola Jokić,3643.5384615384614,0.671534274210717,0.3740690336138548,0.6847101595637245,0.3615251446185027,0.4770721614660305,132.02666666666667,48.580512820512816,13
DEN,2022-23,0.646,2582.644573704024,0.8559602472429818,8973,Nikola Jokić,2889.076923076923,0.5558278199096308,0.47414665317642046,0.7345276570452097,0.41764737206454017,0.5602534746259119,112.1625,36.113461538461536,13
DEN,2023-24,0.695,2755.8726805505653,0.8953660938275994,10678,Nikola Jokić,3798.3636363636365,0.6551314096876445,0.38263976222905904,0.7087094961603296,0.3962950552869657,0.5293188454358336,130.21951219512195,46.32150776053215,11
DET,2015-16,0.537,1865.1552391465175,0.9158362018861977,7351,Reggie Jackson,2922.5454545454545,0.7105838543686659,0.3450801407128395,0.66267174534077,0.37249595620256315,0.49741819086723904,90.75308641975309,36.08080808080808,11
DET,2016-17,0.451,2024.6134576487832,0.9372649787600561,7727,Ish Smith,3866.7272727272725,0.7848334874704412,0.2960369672176697,0.5495405720201889,0.32012037428880424,0.4478534819203461,94.23170731707317,47.15521064301552,11
DET,2017-18,0.476,1675.8490750807425,0.9000666918339132,6379,Ish Smith,2341.8571428571427,0.6613348958460802,0.39228416310097514,0.6815633026637886,0.33004941133410604,0.45607881412798146,77.79268292682927,28.55923344947735,14
DET,2018-19,0.5,2429.4655194217453,0.8784097374670924,8032,Blake Griffin,2981.5384615384614,0.6009766857611978,0.42497420020639837,0.6811918990703851,0.41114551083591333,0.5283797729618163,97.95121951219512,36.36022514071294,13
DET,2019-20,0.303,926.0313489140623,0.9273705144719241,3275,Derrick Rose,1562.3076923076924,0.7400103630416451,0.33528008180888536,0.5665394402035624,0.31373707533234857,0.43156080748399805,49.621212121212125,23.671328671328673,13
DET,2020-21,0.278,808.6791425253625,0.9592674135065399,2906,Mason Plumlee,1775.3333333333333,0.8281656834696187,0.25832019026160974,0.41687149739455315,0.21419451746150958,0.31656027037176115,41.51428571428571,25.36190476190476,15
DET,2021-22,0.28,1883.1093858784925,0.9005419279705834,6499,Cade Cunningham,2671.4285714285716,0.6680498680991712,0.39718105423987776,0.6342514232958917,0.3078342245989305,0.4327807486631016,79.2560975609756,32.57839721254356,14
DET,2022-23,0.207,1625.1408039468645,0.9156238313802427,6289,Killian Hayes,2302.285714285714,0.6674370504661316,0.3684758713612027,0.6826816052448108,0.35660213452469597,0.46267684288905436,82.75,30.293233082706767,14
DET,2023-24,0.171,1634.5691198638426,0.856552823667137,6010,Cade Cunningham,1773.2941176470588,0.5406399814579518,0.49044454244246627,0.7490016638935109,0.3376899091090029,0.4678232601340145,78.05194805194805,23.029793735676087,17
GSW,2015-16,0.89,2690.4695894156184,0.9228056187101108,9698,Stephen Curry,4235.454545454545,0.7124985169876406,0.3355928896173584,0.619591668385234,0.403026400515132,0.5081562567074479,119.72839506172839,52.289562289562284,11
GSW,2016-17,0.817,2312.792973623661,0.934771418986865,8505,Stephen Curry,4088.5454545454545,0.7575817288556262,0.3104419927473247,0.5712051734273956,0.3672566371681416,0.4769644683594966,107.65822784810126,51.75373993095512,11
GSW,2017-18,0.707,1832.5238144734285,0.9549828005960395,7885,Draymond Green,3602.4285714285716,0.7944283462966168,0.2719423971357191,0.5849080532656944,0.2786215648173851,0.39108537891105205,98.5625,45.03035714285714,14
GSW,2018-19,0.695,2212.1616356045997,0.9272072129144528,7617,Stephen Curry,3591.5714285714284,0.724967859115624,0.34257359918630353,0.5691318003251835,0.29885446084085754,0.4315261922755658,95.2125,44.894642857142856,14
GSW,2019-20,0.231,484.112653443896,0.9771564173033167,2297,Ky Bowman,1752.2857142857142,0.9290849440483148,0.14474389136055532,0.2766652154984763,0.3603456709603783,0.5284526332952878,38.28333333333333,29.204761904761902,7
GSW,2020-21,0.528,1987.7053464683086,0.9250953659397009,7429,Stephen Curry,3010.6153846153848,0.6964241199895501,0.3389701922585565,0.6443105846457576,0.3681332720118555,0.4762890285655884,104.63380281690141,42.40303358613218,13
GSW,2021-22,0.646,1907.3626818201094,0.9430546608624144,7315,Stephen Curry,3324.0,0.7522958862064789,0.3098382136649285,0.5845620544868665,0.29334135579622944,0.39215804251905334,89.20731707317073,40.53658536585366,15
GSW,2022-23,0.537,2337.234409807996,0.9191833772622614,7787,Draymond Green,3773.076923076923,0.7226901205259031,0.3491539245667686,0.5584200162664269,0.31722731906218143,0.44448521916411826,94.96341463414635,46.013133208255155,13
GSW,2023-24,0.561,1818.3865858255235,0.9422230106679587,7329,Stephen Curry,3374.714285714286,0.7749929323154017,0.30364777668253096,0.5810426440798934,0.27047792405706306,0.3730897853786564,95.18181818181819,43.827458256029686,14
HOU,2015-16,0.5,2304.725805817256,0.9044500641082523,8478,James Harden,3329.4,0.6760462624308965,0.36965218958370877,0.6747660611779508,0.4283354358142608,0.5795038145011113,103.39024390243902,40.60243902439024,10
HOU,2016-17,0.671,2854.3465680569543,0.8814894164184249,11477,James Harden,3527.818181818182,0.6043619066405015,0.3929101872718839,0.7618802823037379,0.41941967736947894,0.5350461268875947,141.69135802469137,43.55331088664422,11
HOU,2017-18,0.793,2363.3561033001183,0.8821705174826163,8888,James Harden,3003.076923076923,0.6175375588062378,0.4202001891551072,0.7172967296729673,0.39052254098360656,0.5051997950819672,108.39024390243902,36.62288930581613,13
HOU,2018-19,0.646,2422.756963782285,0.873184563678063,8964,James Harden,2894.1666666666665,0.5879705824113716,0.43922161435838375,0.7386921423066002,0.42444572415778864,0.5555715519723582,109.3170731707317,35.294715447154466,12
HOU,2019-20,0.611,1918.6647845716968,0.8671898204398769,6881,James Harden,2289.3333333333335,0.5874084466929044,0.4466244418559503,0.727959731011613,0.4330227140361095,0.5570762958648806,95.56944444444444,31.796296296296298,12
HOU,2020-21,0.236,859.6760543177569,0.9424279134926721,3205,John Wall,1570.2857142857142,0.7693978840053831,0.30661909960490746,0.5492859714388576,0.26878639010189226,0.3860534934497817,45.785714285714285,22.43265306122449,14
HOU,2021-22,0.244,1495.9946988171075,0.9427454576448948,6012,Kevin Porter Jr.,2926.8333333333335,0.7928612629262003,0.28710874475637305,0.5598197544305329,0.29505722908718185,0.4141278970445874,76.10126582278481,37.04852320675106,12
HOU,2022-23,0.268,1859.2113719585072,0.9365698071722245,6606,Jalen Green,3342.7272727272725,0.7637354371439966,0.31022819986649197,0.5433848016954284,0.3505303236333968,0.490372586347566,80.5609756097561,40.7649667405765,11
HOU,2023-24,0.5,2403.9187393827515,0.9065029952666057,9121,Fred VanVleet,3378.8333333333335,0.6639307332361236,0.37963876420197634,0.6867867359041573,0.38610467123760667,0.5166230947565728,111.23170731707317,41.205284552845534,12
IND,2015-16,0.549,2543.510304022114,0.9085515900510656,8452,George Hill,3707.0,0.6799094222584894,0.3700881215718011,0.612442455793142,0.3732802805503102,0.5237388724035609,104.34567901234568,45.76543209876543,12
IND,2016-17,0.512,2414.614973908309,0.9222751182033481,9977,Jeff Teague,3666.1666666666665,0.6974561747089775,0.3398455850040157,0.6900416412293731,0.3612765377096877,0.47138246124471517,121.67073170731707,44.709349593495936,12
IND,2017-18,0.585,2376.4894452392027,0.9095220121482271,7280,Darren Collison,3865.5,0.7257037860362425,0.34622874717946506,0.5116633366633366,0.3019876686931402,0.4448324925624111,88.78048780487805,47.140243902439025,12
IND,2018-19,0.585,2132.7925123711507,0.9418285829432878,8010,Darren Collison,4172.909090909091,0.7928781873993688,0.29061914513528825,0.5269413233458178,0.3156943052590301,0.4513964533135811,97.6829268292683,50.889135254988915,11
IND,2019-20,0.589,1934.590220773911,0.9270756736397576,7043,Domantas Sabonis,3390.3636363636365,0.7543749431313945,0.3197687173661861,0.5704813289791282,0.3536225666327023,0.48310720223092185,96.47945205479452,46.44333748443338,11
IND,2020-21,0.472,2420.791657396545,0.8940529960585779,7881,Domantas Sabonis,3163.5384615384614,0.6306935033031394,0.4024554932496381,0.6484688914266379,0.3654865535184555,0.5349170840830618,109.45833333333333,43.93803418803419,13
IND,2021-22,0.305,1060.3182205776193,0.9218143332634279,4394,Tyrese Haliburton,1626.9333333333334,0.7018777407449325,0.3395563568813856,0.6747187723519085,0.31757089001802985,0.4081707916734961,54.24691358024691,20.08559670781893,15
IND,2022-23,0.427,2240.6686898144476,0.9243815020525511,8167,Tyrese Haliburton,3627.230769230769,0.7238000819712241,0.3461228511489359,0.6021897065425901,0.30733341816176785,0.44017474657505196,102.0875,45.340384615384615,13
IND,2023-24,0.573,1949.495115946842,0.9158229789998067,7917,Tyrese Haliburton,2935.846153846154,0.693992293695198,0.3550965619822718,0.6816028798787419,0.338337787559608,0.44835717654456847,96.54878048780488,35.80300187617261,13
LAC,2015-16,0.646,2188.1169733103598,0.9345296269490295,9837,Chris Paul,3479.6666666666665,0.7166267741018378,0.3041997956381518,0.7050190837931003,0.35024906600249067,0.45152792413066384,122.9625,43.49583333333333,12
LAC,2016-17,0.622,2412.99574910672,0.9116161261674492,8342,Chris Paul,3796.769230769231,0.7122963225339629,0.36080816140786154,0.5902661232318389,0.3065359212285749,0.4231532882207545,101.73170731707317,46.30206378986867,13
LAC,2017-18,0.512,1609.108664409446,0.9313552437840943,5966,Lou Williams,2592.8571428571427,0.7219510218222867,0.336017316017316,0.6088862528688207,0.315068870523416,0.4387603305785124,74.575,32.410714285714285,14
LAC,2018-19,0.585,1790.2046360830525,0.8744191117252402,5093,Shai Gilgeous-Alexander,2335.230769230769,0.6298472480867056,0.4174745473249986,0.5866057988088226,0.32591079781276766,0.4665327096646683,62.109756097560975,28.478424015009377,13
LAC,2019-20,0.681,1461.3030619583635,0.9307687321139648,5296,Lou Williams,2548.8333333333335,0.752616192190823,0.3243477407964428,0.5658816259269431,0.3188059896684758,0.4437978159942457,73.55555555555556,35.40046296296296,12
LAC,2020-21,0.667,1284.79365874919,0.9456271067793677,4841,Paul George,2492.153846153846,0.7900286989482753,0.28759610042405276,0.5256317565241342,0.2877646768319032,0.41107475770109264,67.23611111111111,34.613247863247864,13
LAC,2021-22,0.512,1704.816430359729,0.8898539298718581,6848,Reggie Jackson,2261.714285714286,0.6376851866254305,0.3957626506893814,0.7212437095614666,0.3410497726124305,0.4441321374431531,84.54320987654322,27.922398589065256,14
LAC,2022-23,0.537,1234.9862005526845,0.9365667207135162,4523,Paul George,2191.4666666666667,0.7589666384437445,0.3196925448203131,0.5523040965225356,0.25550620588951084,0.3685507422730591,55.839506172839506,27.05514403292181,15
LAC,2023-24,0.622,2159.8491098951317,0.9004184675661432,8339,James Harden,2949.230769230769,0.6509032785448366,0.394907908992416,0.7001938681696447,0.3607720396452791,0.4807250912884716,109.72368421052632,38.80566801619433,13
LAL,2015-16,0.207,2175.619282462403,0.904790928006955,7808,D'Angelo Russell,2995.733333333333,0.6546972632258011,0.3995074476292208,0.6603483606557377,0.32018871283603345,0.44213993234822857,96.39506172839506,36.98436213991769,15
LAL,2016-17,0.317,1759.800638059404,0.9156070250751501,6505,D'Angelo Russell,2556.0,0.678412537917088,0.37165053814953214,0.6537692898953468,0.3185222445785826,0.450760116253074,79.32926829268293,31.170731707317074,14
LAL,2017-18,0.427,1595.0767695714355,0.9213393502461025,5512,Lonzo Ball,2744.909090909091,0.7475621148871112,0.3262960130549718,0.5522133526850508,0.3310260316619196,0.46058819633039677,67.21951219512195,33.47450110864745,11
LAL,2018-19,0.451,1852.0026997820494,0.9028099565814027,6581,LeBron James,2577.5,0.6595084971263856,0.4013094083414161,0.6488983437167604,0.2782492725509214,0.38540252182347234,80.2560975609756,31.432926829268293,16
LAL,2019-20,0.732,2067.677111854965,0.9174291425879282,8763,LeBron James,3061.1666666666665,0.686700920422358,0.3381608319268253,0.7098233274200408,0.3745304077965917,0.47481896880274405,127.0,44.364734299516904,12
