PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,SEASON,GP,MIN,PTS,AST,REB,In_Degree,Out_Degree,Total_Degree,Weighted_In_Degree,Weighted_Out_Degree,Weighted_Degree,Betweenness_Centrality,Eigenvector_Centrality,Team_Mean_Degree,Team_Std_Degree,Degree_ZScore,Is_Star
203506,Victor Oladipo,1610612753,ORL,2015-16,72,2379.33,1153,282,345,12,12,24,2980,2533,5513,0.0,0.4449861618160859,3024.6153846153848,1898.1002580853283,1.3102966021885558,False
201143,Al Horford,1610612737,ATL,2015-16,82,2631.181666666667,1249,263,596,12,12,24,3389,3827,7216,0.1893939393939394,0.4389665913426671,3696.769230769231,2936.9080440106327,1.197869612156599,False
203471,Dennis Schröder,1610612737,ATL,2015-16,80,1620.9583333333333,879,349,204,12,12,24,3590,2991,6581,0.0,0.3090859534989504,3696.769230769231,2936.9080440106327,0.9817294231215667,False
201952,Jeff Teague,1610612737,ATL,2015-16,79,2254.701666666667,1239,470,214,12,11,23,4828,3985,8813,0.0,0.5228651520702254,3696.769230769231,2936.9080440106327,1.741453678123444,True
203145,Kent Bazemore,1610612737,ATL,2015-16,75,2082.7966666666666,872,171,379,13,13,26,2299,2500,4799,0.1287878787878787,0.3452756187256338,3696.769230769231,2936.9080440106327,0.375175380821681,False
2550,Kirk Hinrich,1610612737,ATL,2015-16,46,630.9983333333333,137,73,70,9,10,19,103,111,214,0.6439393939393939,0.0067759562706362,3696.769230769231,2936.9080440106327,-1.1854588974863864,False
2743,Kris Humphries,1610612737,ATL,2015-16,53,834.7133333333334,343,36,218,10,10,20,334,449,783,0.0833333333333333,0.0407768091692737,3696.769230769231,2936.9080440106327,-0.9917836729809797,False
2594,Kyle Korver,1610612737,ATL,2015-16,80,2400.665,739,164,260,12,12,24,1925,1783,3708,0.0,0.2400521226515608,3696.769230769231,2936.9080440106327,0.0038227095819641692,False
203934,Lamar Patterson,1610612737,ATL,2015-16,35,394.9,84,39,50,10,10,20,312,355,667,0.1287878787878787,0.0381419059855499,3696.769230769231,2936.9080440106327,-1.0312675500330486,False
203118,Mike Scott,1610612737,ATL,2015-16,75,1146.2233333333334,464,78,206,12,11,23,1029,1179,2208,0.0454545454545454,0.1122443918304572,3696.769230769231,2936.9080440106327,-0.5067446660913404,False
200794,Paul Millsap,1610612737,ATL,2015-16,81,2646.9166666666665,1385,265,732,12,12,24,3387,3637,7024,0.0,0.4256139332889045,3696.769230769231,2936.9080440106327,1.132516988070416,False
200757,Thabo Sefolosha,1610612737,ATL,2015-16,75,1757.665,480,107,334,13,13,26,1617,1984,3601,0.0,0.2350200767976039,3696.769230769231,2936.9080440106327,-0.03259776321606489,False
201168,Tiago Splitter,1610612737,ATL,2015-16,36,579.4733333333334,201,30,120,9,10,19,463,577,1040,0.0454545454545454,0.0681939205587841,3696.769230769231,2936.9080440106327,-0.9043064626156202,False
203501,Tim Hardaway Jr.,1610612737,ATL,2015-16,51,864.11,326,51,86,13,13,26,753,651,1404,0.0568181818181818,0.0689320358145991,3696.769230769231,2936.9080440106327,-0.7804087794522316,False
2744,Al Jefferson,1610612766,CHA,2015-16,47,1096.4383333333333,562,70,301,10,10,20,960,695,1655,0.1,0.0852717176792385,3845.6363636363635,3004.527426159638,-0.7288691976554296,False
203469,Cody Zeller,1610612766,CHA,2015-16,73,1773.7316666666666,638,71,455,10,10,20,1158,1224,2382,0.2666666666666666,0.1786628793537824,3845.6363636363635,3004.527426159638,-0.4869815363842974,False
201584,Courtney Lee,1610612766,CHA,2015-16,79,2334.4733333333334,761,136,205,10,10,20,726,680,1406,0.3111111111111111,0.097889584391991,3845.6363636363635,3004.527426159638,-0.8117165534415532,False
1626163,Frank Kaminsky,1610612766,CHA,2015-16,81,1707.5733333333333,606,98,335,10,10,20,1463,2408,3871,0.0,0.271189776878922,3845.6363636363635,3004.527426159638,0.008438996810634761,False
203087,Jeremy Lamb,1610612766,CHA,2015-16,66,1227.255,580,77,252,11,11,22,1216,1066,2282,0.0,0.1147028033713501,3845.6363636363635,3004.527426159638,-0.5202535668204917,False
202391,Jeremy Lin,1610612766,CHA,2015-16,78,2047.555,914,235,253,11,11,22,2883,2303,5186,0.0,0.2165309415139628,3845.6363636363635,3004.527426159638,0.445966197046589,False
202689,Kemba Walker,1610612766,CHA,2015-16,81,2885.15,1689,421,357,10,10,20,5962,4935,10897,0.0,0.6369442649359719,3845.6363636363635,3004.527426159638,2.346131855257642,True
101107,Marvin Williams,1610612766,CHA,2015-16,81,2338.165,948,110,521,10,10,20,2191,3483,5674,0.0,0.5121792586337621,3845.6363636363635,3004.527426159638,0.6083337055752169,False
201587,Nicolas Batum,1610612766,CHA,2015-16,70,2447.56,1046,403,428,11,11,22,3272,3085,6357,0.0,0.3715262365765845,3845.6363636363635,3004.527426159638,0.8355816734544236,False
201150,Spencer Hawes,1610612766,CHA,2015-16,57,1035.003333333333,340,109,244,10,10,20,939,975,1914,0.0333333333333333,0.0991078337647708,3845.6363636363635,3004.527426159638,-0.6426946388256864,False
203584,Troy Daniels,1610612766,CHA,2015-16,43,476.25666666666666,242,21,57,10,10,20,381,297,678,0.6555555555555556,0.0419519411593855,3845.6363636363635,3004.527426159638,-1.0539369350170473,False
202329,Al-Farouq Aminu,1610612757,POR,2015-16,82,2340.8883333333333,839,138,499,9,9,18,1763,1976,3739,0.0,0.2955366360352967,3842.7272727272725,2931.092086267816,-0.03537653991601072,False
203459,Allen Crabbe,1610612757,POR,2015-16,81,2104.958333333333,832,99,216,9,9,18,1717,1600,3317,0.0,0.2343805056674575,3842.7272727272725,2931.092086267816,-0.17930107829473294,False
203468,CJ McCollum,1610612757,POR,2015-16,80,2779.7616666666668,1666,341,259,10,10,20,4685,3586,8271,0.0,0.4597118906643974,3842.7272727272725,2931.092086267816,1.5102775073170918,True
203081,Damian Lillard,1610612757,POR,2015-16,75,2675.7616666666668,1879,512,302,9,9,18,5709,4465,10174,0.0,0.5557865830791646,3842.7272727272725,2931.092086267816,2.1593021436552635,True
202334,Ed Davis,1610612757,POR,2015-16,81,1684.1866666666667,526,88,599,9,9,18,1005,1975,2980,0.2555555555555556,0.2879361401603856,3842.7272727272725,2931.092086267816,-0.2942360769526225,False
201945,Gerald Henderson,1610612757,POR,2015-16,72,1431.0666666666666,624,75,211,10,10,20,1254,1028,2282,0.1777777777777777,0.1609364926583541,3842.7272727272725,2931.092086267816,-0.5322913560719308,False
203486,Mason Plumlee,1610612757,POR,2015-16,82,2083.5133333333333,749,226,628,9,9,18,2044,2482,4526,0.0,0.3673862606661776,3842.7272727272725,2931.092086267816,0.23303249255805183,False
203090,Maurice Harkless,1610612757,POR,2015-16,78,1457.045,498,67,280,9,9,18,963,1180,2143,0.0,0.1782207067850967,3842.7272727272725,2931.092086267816,-0.5796977798507043,False
203086,Meyers Leonard,1610612757,POR,2015-16,61,1332.5933333333332,511,92,314,9,9,18,1338,1617,2955,0.0,0.2290019309353473,3842.7272727272725,2931.092086267816,-0.3027624121646321,False
203943,Noah Vonleh,1610612757,POR,2015-16,78,1173.493333333333,283,30,305,10,10,20,657,1226,1883,0.6333333333333333,0.0974945243075328,3842.7272727272725,2931.092086267816,-0.6683716660556043,False
203515,Phil Pressey,1610612757,POR,2015-16,23,283.4433333333333,77,75,31,0,0,0,0,0,0,0.0,3.140962925668218e-77,3842.7272727272725,2931.092086267816,-1.310575234224168,False
202692,Alec Burks,1610612762,UTA,2015-16,31,797.2733333333333,412,63,109,12,12,24,1222,990,2212,0.3409090909090909,0.1472746630009205,4340.153846153846,1959.1588690963717,-1.0857047761311915,False
203187,Chris Johnson,1610612762,UTA,2015-16,70,856.855,205,45,132,12,12,24,712,712,1424,0.3409090909090909,0.090225833637936,4340.153846153846,1959.1588690963717,-1.4877130074146414,False
202324,Derrick Favors,1610612762,UTA,2015-16,62,1983.2016666666664,1016,94,503,12,12,24,2705,3048,5753,0.0075757575757575,0.3623938161249657,4340.153846153846,1959.1588690963717,0.7207814509940578,False
202330,Gordon Hayward,1610612762,UTA,2015-16,80,2892.9566666666665,1578,296,397,13,13,26,4454,3590,8044,0.0,0.4207097566355811,4340.153846153846,1959.1588690963717,1.8895642655503826,True
203481,Jeff Withey,1610612762,UTA,2015-16,51,657.885,217,20,173,11,11,22,668,900,1568,0.4924242424242424,0.0945557128180831,4340.153846153846,1959.1588690963717,-1.4142495742867014,False
204060,Joe Ingles,1610612762,UTA,2015-16,81,1241.0966666666666,342,96,151,13,13,26,1545,1626,3171,0.0,0.1927961141522163,4340.153846153846,1959.1588690963717,-0.5964587180083126,False
203526,Raul Neto,1610612762,UTA,2015-16,81,1498.6016666666667,476,174,120,12,12,24,2906,2570,5476,0.0,0.3441069762740941,4340.153846153846,1959.1588690963717,0.5794663747687842,False
203918,Rodney Hood,1610612762,UTA,2015-16,79,2541.016666666667,1149,213,267,12,12,24,3621,2950,6571,0.0,0.3990297268282755,4340.153846153846,1959.1588690963717,1.138094564179162,False
203497,Rudy Gobert,1610612762,UTA,2015-16,61,1932.0733333333333,557,91,668,11,11,22,2061,2890,4951,0.0,0.2862379919629219,4340.153846153846,1959.1588690963717,0.3116309414898359,False
202714,Shelvin Mack,1610612762,UTA,2015-16,52,1057.9366666666667,448,187,128,12,12,24,1915,1705,3620,0.5378787878787878,0.2443998901667887,4340.153846153846,1959.1588690963717,-0.3673956522135549,False
202344,Trevor Booker,1610612762,UTA,2015-16,79,1632.0333333333333,463,83,452,12,12,24,1830,2788,4618,0.0,0.2488714091014566,4340.153846153846,1959.1588690963717,0.14174675238147438,False
203504,Trey Burke,1610612762,UTA,2015-16,64,1365.7916666666667,679,148,112,12,12,24,2895,2308,5203,0.0,0.2676464415924601,4340.153846153846,1959.1588690963717,0.440191949463731,False
1626168,Trey Lyles,1610612762,UTA,2015-16,80,1382.3933333333334,488,59,299,13,13,26,1677,2134,3811,0.0,0.2507248421969516,4340.153846153846,1959.1588690963717,-0.26995457077302326,False
203458,Alex Len,1610612756,PHX,2015-16,78,1820.795,703,97,594,13,13,26,1486,1942,3428,0.0,0.2637913179545653,3081.285714285714,1698.8766618233096,0.20396437782868057,False
203462,Archie Goodwin,1610612756,PHX,2015-16,57,1113.7783333333334,505,118,142,14,14,28,1643,1416,3059,0.0,0.2032761814492294,3081.285714285714,1698.8766618233096,-0.013110194866614779,False
202688,Brandon Knight,1610612756,PHX,2015-16,52,1870.3866666666668,1018,263,202,13,13,26,3478,2729,6207,0.0,0.4820658501820022,3081.285714285714,1698.8766618233096,1.8387888697534116,True
201978,Chase Budinger,1610612756,PHX,2015-16,66,929.7166666666668,271,64,150,10,10,20,147,163,310,0.6538461538461539,0.0195898260780284,3081.285714285714,1698.8766618233096,-1.6302863475478258,False
1626164,Devin Booker,1610612756,PHX,2015-16,76,2107.665,1048,200,187,13,13,26,2654,1855,4509,0.0,0.3151779368540168,3081.285714285714,1698.8766618233096,0.8398928685701826,False
202339,Eric Bledsoe,1610612756,PHX,2015-16,31,1058.7716666666668,632,190,125,12,12,24,2026,1712,3738,0.0,0.3105629697271921,3081.285714285714,1698.8766618233096,0.38633055001172,False
203098,John Jenkins,1610612756,PHX,2015-16,43,480.3033333333333,178,35,57,11,11,22,268,223,491,0.4230769230769231,0.0345940576786343,3081.285714285714,1698.8766618233096,-1.5238080341119222,False
202720,Jon Leuer,1610612756,PHX,2015-16,67,1255.3183333333334,567,72,373,14,14,28,1251,1683,2934,0.0,0.2374340957528156,3081.285714285714,1698.8766618233096,-0.08664494171461455,False
203141,Mirza Teletovic,1610612756,PHX,2015-16,79,1685.4766666666667,965,89,302,13,13,26,1871,2232,4103,0.0,0.3035733197857291,3081.285714285714,1698.8766618233096,0.6010520108078794,False
200782,P.J. Tucker,1610612756,PHX,2015-16,82,2539.5983333333334,652,177,512,13,13,26,1885,2345,4230,0.0448717948717948,0.3454325015464485,3081.285714285714,1698.8766618233096,0.6757633136054472,False
101179,Ronnie Price,1610612756,PHX,2015-16,62,1211.1833333333334,331,147,99,14,14,28,2210,2080,4290,0.0,0.2843914200441339,3081.285714285714,1698.8766618233096,0.711059992092487,False
201603,Sonny Weems,1610612756,PHX,2015-16,43,498.355,107,49,53,13,13,26,393,392,785,0.2948717948717949,0.0513341119395581,3081.285714285714,1698.8766618233096,-1.3508543095254266,False
203933,T.J. Warren,1610612756,PHX,2015-16,47,1070.19,515,44,147,11,11,22,973,834,1807,0.0,0.1306360034803212,3081.285714285714,1698.8766618233096,-0.7496342192961806,False
2199,Tyson Chandler,1610612756,PHX,2015-16,66,1617.9133333333334,472,64,576,14,14,28,1284,1963,3247,0.3333333333333333,0.3015023894976183,3081.285714285714,1698.8766618233096,0.09748606439277689,False
201582,Alexis Ajinca,1610612740,NOP,2015-16,59,860.715,352,31,269,14,14,28,638,935,1573,0.1263736263736264,0.109666554313102,2684.0,1583.7927353575747,-0.701038044416153,False
202087,Alonzo Gee,1610612740,NOP,2015-16,73,1632.0016666666668,325,72,245,14,14,28,819,1047,1866,0.0,0.1524795269897721,2684.0,1583.7927353575747,-0.51615582388156,False
203076,Anthony Davis,1610612740,NOP,2015-16,61,2164.26,1481,116,627,14,14,28,2362,2359,4721,0.1593406593406593,0.4629802603505065,2684.0,1583.7927353575747,1.2853415809862319,False
201967,Dante Cunningham,1610612740,NOP,2015-16,80,1970.9483333333333,484,77,236,15,15,30,1048,1441,2489,0.0054945054945054,0.191125607157219,2684.0,1583.7927353575747,-0.12304448124315917,False
201569,Eric Gordon,1610612740,NOP,2015-16,45,1481.3516666666667,686,121,99,12,12,24,1460,1080,2540,0.0,0.2746919602187988,2684.0,1583.7927353575747,-0.09086361691802523,False
203516,James Ennis III,1610612740,NOP,2015-16,22,328.515,159,21,42,7,7,14,217,171,388,0.1135531135531135,0.014097521169866,2684.0,1583.7927353575747,-1.4487698919707357,False
201950,Jrue Holiday,1610612740,NOP,2015-16,65,1830.881666666667,1089,391,195,14,14,28,3627,2923,6550,0.0,0.4996539691683421,2684.0,1583.7927353575747,2.439435715313094,True
2570,Kendrick Perkins,1610612740,NOP,2015-16,37,542.0416666666666,91,31,128,13,14,27,371,662,1033,0.5668498168498168,0.0551609649759948,2684.0,1583.7927353575747,-1.0417766078587476,False
202337,Luke Babbitt,1610612740,NOP,2015-16,47,845.0833333333334,327,53,148,14,14,28,659,703,1362,0.2252747252747252,0.0869686636562801,2684.0,1583.7927353575747,-0.8341784830946483,False
202708,Norris Cole,1610612740,NOP,2015-16,45,1198.3133333333333,477,167,151,13,13,26,2051,1802,3853,0.0,0.3364731613801265,2684.0,1583.7927353575747,0.7376358901192465,False
201600,Omer Asik,1610612740,NOP,2015-16,68,1178.1733333333334,269,26,414,15,14,29,695,1484,2179,0.0109890109890109,0.1157447837211199,2684.0,1583.7927353575747,-0.3186536565527968,False
201583,Ryan Anderson,1610612740,NOP,2015-16,66,2008.13,1124,73,396,13,13,26,1642,1523,3165,0.0109890109890109,0.319418398413218,2684.0,1583.7927353575747,0.3035097203997926,False
204025,Tim Frazier,1610612740,NOP,2015-16,51,741.255,261,162,110,11,11,22,855,763,1618,0.0824175824175824,0.0670138552041378,2684.0,1583.7927353575747,-0.67264316412927,False
201962,Toney Douglas,1610612740,NOP,2015-16,61,1262.2883333333334,531,157,143,14,14,28,1966,1737,3703,0.0,0.2514899630446479,2684.0,1583.7927353575747,0.6429862891629702,False
201936,Tyreke Evans,1610612740,NOP,2015-16,25,765.335,379,164,129,13,13,26,1720,1500,3220,0.2692307692307693,0.2855722748474654,2684.0,1583.7927353575747,0.3382145740837606,False
2405,Amar'e Stoudemire,1610612748,MIA,2015-16,52,762.3016666666666,300,27,222,11,11,22,520,538,1058,0.5606060606060607,0.0781257183009615,3297.230769230769,2434.9638995902365,-0.9192380763965506,False
2547,Chris Bosh,1610612748,MIA,2015-16,53,1777.9183333333333,1010,128,390,12,12,24,2066,2053,4119,0.0,0.3168748151742186,3297.230769230769,2434.9638995902365,0.33734869014580393,False
2548,Dwyane Wade,1610612748,MIA,2015-16,74,2257.995,1409,344,302,13,13,26,3414,2524,5938,0.0,0.3636405391683502,3297.230769230769,2434.9638995902365,1.0840756840499342,False
101123,Gerald Green,1610612748,MIA,2015-16,69,1557.2183333333332,616,56,163,12,12,24,1064,870,1934,0.0833333333333333,0.1389608878285963,3297.230769230769,2434.9638995902365,-0.5596268357918127,False
201609,Goran Dragic,1610612748,MIA,2015-16,72,2362.62,1018,419,277,12,12,24,5003,4503,9506,0.0,0.5949190406249414,3297.230769230769,2434.9638995902365,2.5487936138190035,True
202355,Hassan Whiteside,1610612748,MIA,2015-16,73,2125.3566666666666,1040,29,865,11,11,22,1217,1455,2672,0.0,0.2279026619558698,3297.230769230769,2434.9638995902365,-0.25666668103576645,False
2207,Joe Johnson,1610612748,MIA,2015-16,81,2703.3,992,318,292,10,10,20,901,776,1677,0.0075757575757575,0.1113126563214896,3297.230769230769,2434.9638995902365,-0.6651292203071296,False
201177,Josh McRoberts,1610612748,MIA,2015-16,42,594.6933333333334,150,81,105,12,12,24,724,907,1631,0.0757575757575757,0.1108786181405593,3297.230769230769,2434.9638995902365,-0.6840129155900269,False
1626196,Josh Richardson,1610612748,MIA,2015-16,52,1106.95,341,73,107,11,11,22,1386,1387,2773,0.0,0.1686361913040285,3297.230769230769,2434.9638995902365,-0.21520465443636175,False
1626159,Justise Winslow,1610612748,MIA,2015-16,78,2232.135,502,118,403,13,13,26,1653,2224,3877,0.0,0.2597890951714765,3297.230769230769,2434.9638995902365,0.23800403235317089,False
2736,Luol Deng,1610612748,MIA,2015-16,74,2393.918333333333,911,140,443,13,13,26,2052,2816,4868,0.0,0.4421486620991341,3297.230769230769,2434.9638995902365,0.6448245111651517,False
201596,Mario Chalmers,1610612748,MIA,2015-16,61,1372.7666666666669,628,230,157,10,10,20,205,188,393,0.7803030303030303,0.0178232075557586,3297.230769230769,2434.9638995902365,-1.1922306277688688,False
204020,Tyler Johnson,1610612748,MIA,2015-16,36,862.5566666666666,314,79,109,11,11,22,1227,1191,2418,0.0,0.1401700567937096,3297.230769230769,2434.9638995902365,-0.3609375202065466,False
101161,Amir Johnson,1610612738,BOS,2015-16,79,1800.128333333333,577,138,505,9,9,18,1737,2507,4244,0.2916666666666666,0.2819403754035952,4502.4,2449.255451492691,-0.10545839203932098,False
202340,Avery Bradley,1610612738,BOS,2015-16,76,2536.123333333333,1155,158,220,9,9,18,2236,1600,3836,0.0,0.2970792167927307,4502.4,2449.255451492691,-0.2719716426277228,False
202323,Evan Turner,1610612738,BOS,2015-16,81,2270.6983333333333,854,359,397,9,9,18,3087,2888,5975,0.0,0.3107053178970876,4502.4,2449.255451492691,0.6009985608247072,False
202738,Isaiah Thomas,1610612738,BOS,2015-16,82,2644.403333333333,1823,509,243,9,9,18,5858,4621,10479,0.0,0.5761051544394592,4502.4,2449.255451492691,2.4391742486927503,True
203109,Jae Crowder,1610612738,BOS,2015-16,73,2308.19,1038,135,373,10,10,20,2166,2419,4585,0.0,0.3129225868412971,4502.4,2449.255451492691,0.03371077082990698,False
203096,Jared Sullinger,1610612738,BOS,2015-16,81,1914.62,834,187,673,9,9,18,2216,2563,4779,0.0555555555555555,0.4023452325727935,4502.4,2449.255451492691,0.11288618900184312,False
201973,Jonas Jerebko,1610612738,BOS,2015-16,78,1176.496666666667,340,62,288,9,9,18,1002,1458,2460,0.0,0.1652387130976389,4502.4,2449.255451492691,-0.8335457426513523,False
203482,Kelly Olynyk,1610612738,BOS,2015-16,69,1394.8466666666666,687,105,281,10,10,20,1551,1905,3456,0.0,0.2521805288755825,4502.4,2449.255451492691,-0.4270575132737832,False
203935,Marcus Smart,1610612738,BOS,2015-16,61,1666.805,558,185,255,9,9,18,1970,1868,3838,0.0,0.2159259829370508,4502.4,2449.255451492691,-0.2711554012032698,False
203092,Tyler Zeller,1610612738,BOS,2015-16,60,709.9383333333334,364,29,178,9,9,18,689,683,1372,0.7083333333333333,0.0805822997865263,4502.4,2449.255451492691,-1.277581077553757,False
203083,Andre Drummond,1610612765,DET,2015-16,81,2665.4666666666667,1314,67,1198,9,10,19,1574,1539,3113,0.0777777777777777,0.3486600238845301,2922.5454545454545,1956.1913180277825,0.09731013197343541,False
201229,Anthony Tolliver,1610612765,DET,2015-16,72,1340.61,383,52,229,10,10,20,895,1394,2289,0.0,0.1714030196361605,2922.5454545454545,1956.1913180277825,-0.32370134115650173,False
203382,Aron Baynes,1610612765,DET,2015-16,81,1232.9466666666667,514,51,384,10,9,19,786,735,1521,0.0222222222222222,0.1109138197364048,2922.5454545454545,1956.1913180277825,-0.7161003840737247,False
1626199,Darrun Hilliard,1610612765,DET,2015-16,38,383.01666666666665,152,27,45,10,10,20,285,204,489,0.4666666666666667,0.0324748504139902,2922.5454545454545,1956.1913180277825,-1.243386597993743,False
203484,Kentavious Caldwell-Pope,1610612765,DET,2015-16,76,2788.7316666666666,1105,138,282,10,10,20,2033,1450,3483,0.0,0.3409981935387459,2922.5454545454545,1956.1913180277825,0.28635654587886833,False
202694,Marcus Morris Sr.,1610612765,DET,2015-16,80,2856.451666666667,1131,201,404,11,11,22,2020,2604,4624,0.0,0.452834612897294,2922.5454545454545,1956.1913180277825,0.8693348114629197,False
203493,Reggie Bullock Jr.,1610612765,DET,2015-16,37,428.845,122,27,68,10,10,20,238,415,653,0.2111111111111111,0.0355604959634657,2922.5454545454545,1956.1913180277825,-1.1595930523707945,False
202704,Reggie Jackson,1610612765,DET,2015-16,79,2424.2116666666666,1489,492,253,11,11,22,4070,3281,7351,0.2,0.5809958309741609,2922.5454545454545,1956.1913180277825,2.2626579755713405,True
1626169,Stanley Johnson,1610612765,DET,2015-16,73,1687.0716666666667,593,118,306,10,10,20,1135,1247,2382,0.0,0.230765644000253,2922.5454545454545,1956.1913180277825,-0.27618426955324427,False
2581,Steve Blake,1610612765,DET,2015-16,58,986.4,254,200,89,10,10,20,2093,1923,4016,0.0,0.2540171545214346,2922.5454545454545,1956.1913180277825,0.5586855691534515,False
202699,Tobias Harris,1610612765,DET,2015-16,76,2513.395,1116,169,510,11,11,22,945,1282,2227,0.2833333333333333,0.2403404770891551,2922.5454545454545,1956.1913180277825,-0.3553793888920067,False
